UserID,Risk_Level,Year,Portfolio_Performance,Stock_Count,Buy&Hold_CAGR,Portfolio_CAGR
816,medium,2021,35.733%,3,10.164%,45.896%
817,medium,2021,45.859%,3,14.216%,60.075%
818,high,2021,24.783%,3,-4.135%,20.648%
819,medium,2021,28.153%,3,3.871%,32.024%
820,high,2021,24.783%,3,-4.135%,20.648%
821,medium,2021,22.038%,3,3.591%,25.629%
823,medium,2021,54.966%,3,5.24%,60.207%
824,medium,2021,28.153%,3,3.871%,32.024%
825,low,2021,-5.444%,3,47.163%,41.72%
826,medium,2021,19.144%,3,59.982%,79.127%
827,medium,2021,28.153%,3,3.871%,32.024%
828,medium,2021,28.153%,3,3.871%,32.024%
829,high,2021,69.815%,3,36.113%,105.928%
830,medium,2021,28.153%,3,3.871%,32.024%
831,medium,2021,28.153%,3,3.871%,32.024%
832,medium,2021,25.87%,3,5.338%,31.208%
833,medium,2021,16.639%,3,26.108%,42.747%
834,high,2021,21.958%,3,12.044%,34.002%
835,medium,2021,23.255%,3,2.221%,25.477%
836,medium,2021,28.153%,3,3.871%,32.024%
837,medium,2021,40.825%,3,6.598%,47.423%
838,low,2021,2.835%,3,12.533%,15.368%
839,medium,2021,28.153%,3,3.871%,32.024%
840,medium,2021,28.153%,3,3.871%,32.024%
841,medium,2021,32.726%,3,32.532%,65.258%
842,medium,2021,29.593%,3,37.843%,67.436%
843,low,2021,-17.833%,3,42.74%,24.907%
844,low,2021,27.835%,3,9.213%,37.048%
845,medium,2021,44.657%,3,8.345%,53.003%
846,medium,2021,21.855%,3,10.748%,32.603%
847,medium,2021,45.859%,3,14.216%,60.075%
848,medium,2021,38.774%,3,6.298%,45.072%
849,high,2021,28.649%,3,14.072%,42.72%
850,medium,2021,28.153%,3,3.871%,32.024%
851,low,2021,-17.833%,3,42.74%,24.907%
852,medium,2021,52.666%,3,16.344%,69.011%
853,medium,2021,29.593%,3,37.843%,67.436%
854,medium,2021,28.153%,3,3.871%,32.024%
855,medium,2021,35.733%,3,10.164%,45.896%
856,medium,2021,8.07%,3,0.262%,8.333%
857,medium,2021,28.153%,3,3.871%,32.024%
858,low,2021,-17.833%,3,42.74%,24.907%
859,low,2021,-21.476%,3,47.193%,25.717%
860,low,2021,24.952%,3,-12.178%,12.774%
861,medium,2021,28.153%,3,3.871%,32.024%
862,low,2021,2.835%,3,12.533%,15.368%
863,low,2021,2.835%,3,12.533%,15.368%
864,high,2021,107.82%,3,6.465%,114.285%
865,low,2021,-17.833%,3,42.74%,24.907%
866,medium,2021,40.825%,3,6.598%,47.423%
867,low,2021,-5.444%,3,47.163%,41.72%
868,medium,2021,28.153%,3,3.871%,32.024%
869,medium,2021,38.542%,3,8.066%,46.608%
870,high,2021,19.697%,3,53.138%,72.835%
871,medium,2021,23.061%,3,7.436%,30.497%
872,medium,2021,11.729%,3,6.696%,18.425%
873,medium,2021,23.061%,3,7.436%,30.497%
874,medium,2021,22.038%,3,3.591%,25.629%
875,high,2021,19.697%,3,53.138%,72.835%
876,high,2021,19.697%,3,53.138%,72.835%
877,high,2021,19.697%,3,53.138%,72.835%
878,medium,2021,28.153%,3,3.871%,32.024%
879,high,2021,21.958%,3,12.044%,34.002%
880,medium,2021,28.153%,3,3.871%,32.024%
881,low,2021,-21.476%,3,47.193%,25.717%
882,low,2021,8.31%,3,-8.108%,0.202%
883,medium,2021,22.038%,3,3.591%,25.629%
884,medium,2021,28.153%,3,3.871%,32.024%
885,high,2021,31.195%,3,37.074%,68.269%
886,medium,2021,28.153%,3,3.871%,32.024%
887,high,2021,28.781%,3,-12.585%,16.196%
888,medium,2021,28.153%,3,3.871%,32.024%
889,medium,2021,28.153%,3,3.871%,32.024%
890,low,2021,-0.468%,3,29.875%,29.407%
891,high,2021,35.422%,3,19.992%,55.414%
892,medium,2021,44.657%,3,8.345%,53.003%
893,high,2021,-6.911%,3,37.099%,30.188%
894,medium,2021,28.153%,3,3.871%,32.024%
895,low,2021,-5.444%,3,47.163%,41.72%
896,high,2021,19.697%,3,53.138%,72.835%
897,low,2021,-17.833%,3,42.74%,24.907%
898,medium,2021,32.164%,3,7.643%,39.807%
899,low,2021,-12.6%,3,64.441%,51.84%
900,medium,2021,28.153%,3,3.871%,32.024%
901,medium,2021,49.578%,3,5.858%,55.436%
902,high,2021,19.697%,3,53.138%,72.835%
903,high,2021,21.958%,3,12.044%,34.002%
904,medium,2021,32.726%,3,32.532%,65.258%
905,medium,2021,22.038%,3,3.591%,25.629%
906,medium,2021,22.038%,3,3.591%,25.629%
907,low,2021,-14.531%,3,25.398%,10.867%
908,medium,2021,28.153%,3,3.871%,32.024%
909,low,2021,-17.901%,3,66.222%,48.32%
910,medium,2021,28.153%,3,3.871%,32.024%
911,low,2021,-17.901%,3,66.222%,48.32%
912,medium,2021,25.87%,3,5.338%,31.208%
913,medium,2021,20.039%,3,56.223%,76.261%
914,medium,2021,38.774%,3,6.298%,45.072%
915,medium,2021,38.542%,3,8.066%,46.608%
916,medium,2021,40.825%,3,6.598%,47.423%
917,low,2021,-23.092%,3,79.996%,56.903%
918,medium,2021,19.144%,3,59.982%,79.127%
919,medium,2021,28.153%,3,3.871%,32.024%
920,low,2021,-20.559%,3,60.559%,40.0%
921,medium,2021,22.038%,3,3.591%,25.629%
922,medium,2021,34.527%,3,13.476%,48.003%
923,low,2021,-17.833%,3,42.74%,24.907%
924,medium,2021,28.153%,3,3.871%,32.024%
925,medium,2021,40.825%,3,6.598%,47.423%
926,medium,2021,28.153%,3,3.871%,32.024%
927,medium,2021,16.248%,3,49.507%,65.755%
928,high,2021,21.958%,3,12.044%,34.002%
929,medium,2021,23.061%,3,7.436%,30.497%
930,medium,2021,25.87%,3,5.338%,31.208%
931,medium,2021,28.153%,3,3.871%,32.024%
932,medium,2021,-6.645%,3,47.331%,40.687%
933,medium,2021,3.005%,3,59.137%,62.142%
934,medium,2021,40.825%,3,6.598%,47.423%
935,medium,2021,31.182%,3,8.754%,39.936%
936,medium,2021,45.859%,3,14.216%,60.075%
937,high,2021,35.422%,3,19.992%,55.414%
938,low,2021,-17.901%,3,66.222%,48.32%
939,high,2021,19.697%,3,53.138%,72.835%
940,medium,2021,28.153%,3,3.871%,32.024%
941,low,2021,2.835%,3,12.533%,15.368%
942,medium,2021,28.153%,3,3.871%,32.024%
943,high,2021,19.697%,3,53.138%,72.835%
944,medium,2021,22.038%,3,3.591%,25.629%
945,medium,2021,23.255%,3,2.221%,25.477%
946,medium,2021,25.781%,3,0.573%,26.354%
947,medium,2021,28.153%,3,3.871%,32.024%
948,medium,2021,35.954%,3,19.827%,55.78%
949,medium,2021,32.726%,3,32.532%,65.258%
950,medium,2021,28.153%,3,3.871%,32.024%
951,medium,2021,28.153%,3,3.871%,32.024%
952,low,2021,-23.092%,3,79.996%,56.903%
953,low,2021,-0.468%,3,29.875%,29.407%
954,medium,2021,28.153%,3,3.871%,32.024%
955,high,2021,19.697%,3,53.138%,72.835%
956,medium,2021,13.756%,3,55.042%,68.799%
957,medium,2021,28.153%,3,3.871%,32.024%
958,medium,2021,52.666%,3,16.344%,69.011%
959,medium,2021,28.153%,3,3.871%,32.024%
960,medium,2021,40.825%,3,6.598%,47.423%
961,high,2021,28.781%,3,-12.585%,16.196%
962,medium,2021,11.729%,3,6.696%,18.425%
963,low,2021,-17.901%,3,66.222%,48.32%
964,low,2021,-21.476%,3,47.193%,25.717%
965,medium,2021,38.542%,3,8.066%,46.608%
966,high,2021,35.422%,3,19.992%,55.414%
967,medium,2021,28.153%,3,3.871%,32.024%
968,medium,2021,21.855%,3,10.748%,32.603%
969,medium,2021,22.038%,3,3.591%,25.629%
970,medium,2021,27.088%,3,3.969%,31.057%
971,high,2021,19.697%,3,53.138%,72.835%
972,medium,2021,40.825%,3,6.598%,47.423%
973,medium,2021,33.278%,3,82.806%,116.084%
974,medium,2021,63.972%,3,2.064%,66.036%
975,medium,2021,28.153%,3,3.871%,32.024%
976,medium,2021,28.153%,3,3.871%,32.024%
977,medium,2021,18.023%,3,9.001%,27.024%
978,medium,2021,29.593%,3,37.843%,67.436%
979,low,2021,-21.476%,3,47.193%,25.717%
980,medium,2021,28.153%,3,3.871%,32.024%
981,medium,2021,28.153%,3,3.871%,32.024%
982,medium,2021,40.825%,3,6.598%,47.423%
983,medium,2021,28.153%,3,3.871%,32.024%
984,medium,2021,54.966%,3,5.24%,60.207%
985,low,2021,-23.092%,3,79.996%,56.903%
986,high,2021,19.697%,3,53.138%,72.835%
987,medium,2021,28.153%,3,3.871%,32.024%
988,medium,2021,28.153%,3,3.871%,32.024%
989,medium,2021,16.248%,3,49.507%,65.755%
990,medium,2021,28.153%,3,3.871%,32.024%
991,high,2021,37.322%,3,-9.209%,28.113%
992,medium,2021,28.153%,3,3.871%,32.024%
993,medium,2021,28.153%,3,3.871%,32.024%
994,medium,2021,45.859%,3,14.216%,60.075%
995,medium,2021,40.825%,3,6.598%,47.423%
996,medium,2021,28.153%,3,3.871%,32.024%
997,medium,2021,28.153%,3,3.871%,32.024%
998,high,2021,19.697%,3,53.138%,72.835%
999,high,2021,28.649%,3,14.072%,42.72%
1000,medium,2021,11.729%,3,6.696%,18.425%
