UserID,Risk_Level,Year,Portfolio_Performance,Stock_Count,Buy&Hold_CAGR,Portfolio_CAGR
94,medium,2020,41.686%,3,25.652%,67.338%
95,high,2020,29.666%,3,87.4%,117.066%
96,medium,2020,25.924%,3,48.806%,74.73%
97,medium,2020,135.166%,3,-0.827%,134.339%
98,medium,2020,52.999%,3,-8.832%,44.166%
99,medium,2020,52.999%,3,-8.832%,44.166%
100,low,2020,29.297%,3,3.306%,32.603%
101,medium,2020,121.663%,3,4.219%,125.882%
102,medium,2020,-27.475%,3,90.405%,62.93%
103,medium,2020,52.999%,3,-8.832%,44.166%
104,medium,2020,52.999%,3,-8.832%,44.166%
105,high,2020,-22.402%,3,54.013%,31.611%
106,medium,2020,52.999%,3,-8.832%,44.166%
107,medium,2020,34.047%,3,43.413%,77.46%
108,low,2020,11.636%,3,-11.558%,0.077%
109,medium,2020,41.686%,3,25.652%,67.338%
110,high,2020,35.344%,3,34.048%,69.391%
111,high,2020,81.505%,3,49.189%,130.694%
112,medium,2020,25.57%,3,8.734%,34.304%
113,medium,2020,61.26%,3,9.164%,70.424%
114,medium,2020,98.802%,3,30.717%,129.518%
115,high,2020,-22.402%,3,54.013%,31.611%
116,high,2020,28.993%,3,31.769%,60.762%
117,medium,2020,4.749%,3,57.451%,62.2%
118,low,2020,27.222%,3,-7.985%,19.236%
119,medium,2020,2.86%,3,44.069%,46.93%
120,medium,2020,89.946%,3,7.389%,97.334%
121,medium,2020,98.802%,3,30.717%,129.518%
122,medium,2020,41.686%,3,25.652%,67.338%
123,medium,2020,17.364%,3,40.381%,57.744%
124,medium,2020,52.999%,3,-8.832%,44.166%
125,medium,2020,72.734%,3,4.521%,77.254%
126,low,2020,17.668%,3,-14.791%,2.877%
127,medium,2020,98.802%,3,30.717%,129.518%
128,medium,2020,41.686%,3,25.652%,67.338%
129,medium,2020,108.422%,3,28.908%,137.33%
130,medium,2020,98.802%,3,30.717%,129.518%
131,medium,2020,-30.992%,3,67.443%,36.451%
132,medium,2020,98.207%,3,25.385%,123.592%
133,medium,2020,135.166%,3,-0.827%,134.339%
134,medium,2020,52.999%,3,-8.832%,44.166%
135,low,2020,11.636%,3,-11.558%,0.077%
136,medium,2020,135.166%,3,-0.827%,134.339%
137,medium,2020,-15.073%,3,54.874%,39.8%
138,medium,2020,52.999%,3,-8.832%,44.166%
139,medium,2020,52.999%,3,-8.832%,44.166%
140,medium,2020,52.999%,3,-8.832%,44.166%
141,high,2020,-22.402%,3,54.013%,31.611%
142,medium,2020,2.86%,3,44.069%,46.93%
143,low,2020,69.878%,3,-17.988%,51.89%
144,medium,2020,52.999%,3,-8.832%,44.166%
145,medium,2020,5.995%,3,25.222%,31.218%
146,medium,2020,52.999%,3,-8.832%,44.166%
147,medium,2020,12.905%,3,36.226%,49.131%
148,medium,2020,61.26%,3,9.164%,70.424%
149,low,2020,29.297%,3,3.306%,32.603%
150,medium,2020,41.686%,3,25.652%,67.338%
151,medium,2020,72.327%,3,-17.105%,55.222%
152,low,2020,21.436%,3,13.554%,34.99%
153,medium,2020,118.377%,3,14.228%,132.605%
154,medium,2020,-15.073%,3,54.874%,39.8%
155,medium,2020,41.686%,3,25.652%,67.338%
156,medium,2020,-44.876%,3,54.669%,9.794%
157,high,2020,29.666%,3,87.4%,117.066%
158,low,2020,11.636%,3,-11.558%,0.077%
159,medium,2020,52.999%,3,-8.832%,44.166%
160,medium,2020,98.802%,3,30.717%,129.518%
161,medium,2020,52.999%,3,-8.832%,44.166%
162,medium,2020,52.999%,3,-8.832%,44.166%
163,medium,2020,135.166%,3,-0.827%,134.339%
164,medium,2020,16.04%,3,17.379%,33.419%
165,medium,2020,52.752%,3,-0.617%,52.135%
166,medium,2020,18.778%,3,31.5%,50.279%
167,medium,2020,72.734%,3,4.521%,77.254%
168,medium,2020,6.895%,3,20.998%,27.892%
169,medium,2020,52.999%,3,-8.832%,44.166%
170,medium,2020,52.999%,3,-8.832%,44.166%
171,medium,2020,41.686%,3,25.652%,67.338%
172,medium,2020,52.999%,3,-8.832%,44.166%
173,medium,2020,52.999%,3,-8.832%,44.166%
174,medium,2020,135.166%,3,-0.827%,134.339%
175,high,2020,29.666%,3,87.4%,117.066%
176,medium,2020,88.162%,3,33.228%,121.391%
177,medium,2020,24.324%,3,40.963%,65.287%
178,medium,2020,-8.963%,3,66.288%,57.325%
179,medium,2020,98.207%,3,25.385%,123.592%
180,medium,2020,98.802%,3,30.717%,129.518%
181,medium,2020,72.327%,3,-17.105%,55.222%
182,high,2020,29.666%,3,87.4%,117.066%
183,high,2020,-5.611%,3,16.695%,11.084%
184,medium,2020,121.663%,3,4.219%,125.882%
185,medium,2020,89.946%,3,7.389%,97.334%
186,low,2020,29.297%,3,3.306%,32.603%
187,medium,2020,-14.122%,3,57.447%,43.325%
188,medium,2020,52.999%,3,-8.832%,44.166%
189,medium,2020,52.999%,3,-8.832%,44.166%
190,medium,2020,52.999%,3,-8.832%,44.166%
191,medium,2020,52.999%,3,-8.832%,44.166%
192,medium,2020,17.364%,3,40.381%,57.744%
193,medium,2020,-15.073%,3,54.874%,39.8%
194,medium,2020,61.26%,3,9.164%,70.424%
195,high,2020,29.666%,3,87.4%,117.066%
196,low,2020,14.974%,3,25.578%,40.552%
197,medium,2020,52.999%,3,-8.832%,44.166%
198,medium,2020,89.946%,3,7.389%,97.334%
199,medium,2020,34.047%,3,43.413%,77.46%
200,medium,2020,52.999%,3,-8.832%,44.166%
201,medium,2020,72.327%,3,-17.105%,55.222%
202,medium,2020,52.999%,3,-8.832%,44.166%
203,medium,2020,41.686%,3,25.652%,67.338%
204,medium,2020,52.999%,3,-8.832%,44.166%
205,medium,2020,52.999%,3,-8.832%,44.166%
206,medium,2020,34.047%,3,43.413%,77.46%
207,medium,2020,62.372%,3,-2.426%,59.947%
208,medium,2020,41.686%,3,25.652%,67.338%
209,high,2020,29.666%,3,87.4%,117.066%
210,low,2020,26.616%,3,8.473%,35.089%
211,high,2020,29.666%,3,87.4%,117.066%
212,medium,2020,52.999%,3,-8.832%,44.166%
213,medium,2020,18.207%,3,27.943%,46.15%
214,high,2020,-22.402%,3,54.013%,31.611%
215,medium,2020,19.316%,3,37.89%,57.205%
216,high,2020,-21.354%,3,85.031%,63.677%
217,high,2020,29.666%,3,87.4%,117.066%
218,medium,2020,99.475%,3,-1.256%,98.219%
219,medium,2020,52.999%,3,-8.832%,44.166%
220,medium,2020,41.686%,3,25.652%,67.338%
221,high,2020,-14.236%,3,69.225%,54.989%
222,medium,2020,62.282%,3,-9.262%,53.02%
223,low,2020,27.222%,3,-7.985%,19.236%
224,medium,2020,-30.992%,3,67.443%,36.451%
225,medium,2020,28.43%,3,14.112%,42.542%
226,medium,2020,52.999%,3,-8.832%,44.166%
227,medium,2020,52.999%,3,-8.832%,44.166%
228,medium,2020,89.946%,3,7.389%,97.334%
229,high,2020,29.666%,3,87.4%,117.066%
230,medium,2020,52.999%,3,-8.832%,44.166%
232,medium,2020,135.166%,3,-0.827%,134.339%
233,medium,2020,29.636%,3,-20.991%,8.645%
234,low,2020,58.845%,3,-16.416%,42.428%
235,medium,2020,52.999%,3,-8.832%,44.166%
236,medium,2020,12.905%,3,36.226%,49.131%
237,high,2020,-22.402%,3,54.013%,31.611%
238,medium,2020,72.327%,3,-17.105%,55.222%
239,low,2020,22.509%,3,-13.059%,9.45%
240,medium,2020,52.999%,3,-8.832%,44.166%
241,high,2020,29.666%,3,87.4%,117.066%
242,medium,2020,-22.652%,3,48.924%,26.272%
243,medium,2020,88.162%,3,33.228%,121.391%
244,medium,2020,41.686%,3,25.652%,67.338%
245,medium,2020,89.946%,3,7.389%,97.334%
246,low,2020,11.636%,3,-11.558%,0.077%
247,medium,2020,109.52%,3,-9.099%,100.421%
248,medium,2020,52.999%,3,-8.832%,44.166%
249,medium,2020,98.207%,3,25.385%,123.592%
250,medium,2020,5.995%,3,25.222%,31.218%
251,medium,2020,110.115%,3,-3.768%,106.347%
252,medium,2020,52.999%,3,-8.832%,44.166%
253,low,2020,11.636%,3,-11.558%,0.077%
254,high,2020,-22.402%,3,54.013%,31.611%
255,medium,2020,135.166%,3,-0.827%,134.339%
256,high,2020,-24.747%,3,64.626%,39.878%
257,medium,2020,89.946%,3,7.389%,97.334%
258,low,2020,29.297%,3,3.306%,32.603%
259,medium,2020,52.999%,3,-8.832%,44.166%
260,medium,2020,52.999%,3,-8.832%,44.166%
261,medium,2020,52.999%,3,-8.832%,44.166%
262,medium,2020,41.686%,3,25.652%,67.338%
263,medium,2020,57.976%,3,-13.815%,44.162%
264,medium,2020,72.734%,3,4.521%,77.254%
265,high,2020,29.666%,3,87.4%,117.066%
266,medium,2020,135.166%,3,-0.827%,134.339%
267,medium,2020,52.999%,3,-8.832%,44.166%
268,high,2020,29.666%,3,87.4%,117.066%
269,medium,2020,108.332%,3,22.071%,130.403%
270,medium,2020,52.999%,3,-8.832%,44.166%
271,medium,2020,25.66%,3,15.57%,41.231%
272,medium,2020,52.999%,3,-8.832%,44.166%
273,medium,2020,41.686%,3,25.652%,67.338%
274,medium,2020,52.999%,3,-8.832%,44.166%
275,medium,2020,52.999%,3,-8.832%,44.166%
276,medium,2020,-44.876%,3,54.669%,9.794%
277,high,2020,29.666%,3,87.4%,117.066%
278,medium,2020,121.663%,3,4.219%,125.882%
279,low,2020,26.435%,3,10.107%,36.542%
280,medium,2020,52.999%,3,-8.832%,44.166%
281,medium,2020,57.976%,3,-13.815%,44.162%
282,medium,2020,61.26%,3,9.164%,70.424%
283,medium,2020,41.686%,3,25.652%,67.338%
284,medium,2020,52.999%,3,-8.832%,44.166%
286,low,2020,34.226%,3,24.095%,58.321%
287,high,2020,29.666%,3,87.4%,117.066%
288,medium,2020,41.686%,3,25.652%,67.338%
289,medium,2020,118.377%,3,14.228%,132.605%
290,medium,2020,-15.073%,3,54.874%,39.8%
291,medium,2020,25.57%,3,8.734%,34.304%
292,medium,2020,89.946%,3,7.389%,97.334%
293,medium,2020,5.995%,3,25.222%,31.218%
294,medium,2020,52.999%,3,-8.832%,44.166%
295,medium,2020,41.686%,3,25.652%,67.338%
296,medium,2020,-52.268%,3,84.473%,32.205%
297,medium,2020,28.43%,3,14.112%,42.542%
298,medium,2020,52.999%,3,-8.832%,44.166%
299,medium,2020,98.207%,3,25.385%,123.592%
300,high,2020,29.666%,3,87.4%,117.066%
301,medium,2020,109.52%,3,-9.099%,100.421%
302,high,2020,29.666%,3,87.4%,117.066%
303,high,2020,29.666%,3,87.4%,117.066%
304,high,2020,29.666%,3,87.4%,117.066%
305,medium,2020,52.999%,3,-8.832%,44.166%
306,high,2020,-47.282%,3,49.69%,2.408%
307,medium,2020,41.686%,3,25.652%,67.338%
308,medium,2020,52.999%,3,-8.832%,44.166%
309,medium,2020,52.999%,3,-8.832%,44.166%
310,low,2020,17.106%,3,7.268%,24.374%
311,high,2020,29.666%,3,87.4%,117.066%
312,high,2020,29.666%,3,87.4%,117.066%
313,medium,2020,52.999%,3,-8.832%,44.166%
314,medium,2020,135.166%,3,-0.827%,134.339%
315,high,2020,29.666%,3,87.4%,117.066%
316,medium,2020,52.999%,3,-8.832%,44.166%
317,medium,2020,52.999%,3,-8.832%,44.166%
318,high,2020,29.666%,3,87.4%,117.066%
319,medium,2020,-52.268%,3,84.473%,32.205%
320,medium,2020,41.686%,3,25.652%,67.338%
321,low,2020,2.634%,2,-3.206%,-0.571%
322,medium,2020,4.749%,3,57.451%,62.2%
323,medium,2020,89.946%,3,7.389%,97.334%
324,medium,2020,-19.573%,3,72.18%,52.607%
325,medium,2020,39.483%,3,37.856%,77.339%
326,medium,2020,41.686%,3,25.652%,67.338%
327,medium,2020,98.802%,3,30.717%,129.518%
328,medium,2020,34.047%,3,43.413%,77.46%
329,high,2020,77.393%,3,20.34%,97.733%
330,medium,2020,52.999%,3,-8.832%,44.166%
331,medium,2020,109.52%,3,-9.099%,100.421%
332,medium,2020,52.999%,3,-8.832%,44.166%
333,medium,2020,110.115%,3,-3.768%,106.347%
334,medium,2020,52.752%,3,-0.617%,52.135%
335,medium,2020,62.372%,3,-2.426%,59.947%
336,medium,2020,52.999%,3,-8.832%,44.166%
337,high,2020,29.666%,3,87.4%,117.066%
338,medium,2020,52.999%,3,-8.832%,44.166%
339,medium,2020,52.999%,3,-8.832%,44.166%
340,medium,2020,109.52%,3,-9.099%,100.421%
341,medium,2020,121.663%,3,4.219%,125.882%
342,medium,2020,109.52%,3,-9.099%,100.421%
343,medium,2020,61.26%,3,9.164%,70.424%
344,high,2020,-23.378%,3,41.491%,18.113%
345,medium,2020,52.752%,3,-0.617%,52.135%
346,medium,2020,52.999%,3,-8.832%,44.166%
347,medium,2020,39.483%,3,37.856%,77.339%
348,medium,2020,62.372%,3,-2.426%,59.947%
349,high,2020,29.666%,3,87.4%,117.066%
350,low,2020,-1.177%,1,16.846%,15.669%
351,medium,2020,52.999%,3,-8.832%,44.166%
352,medium,2020,52.999%,3,-8.832%,44.166%
353,medium,2020,62.282%,3,-9.262%,53.02%
354,medium,2020,52.999%,3,-8.832%,44.166%
355,medium,2020,52.999%,3,-8.832%,44.166%
356,medium,2020,121.663%,3,4.219%,125.882%
357,high,2020,-23.378%,3,41.491%,18.113%
358,medium,2020,52.999%,3,-8.832%,44.166%
359,medium,2020,41.686%,3,25.652%,67.338%
360,medium,2020,62.282%,3,-9.262%,53.02%
361,high,2020,-23.378%,3,41.491%,18.113%
362,medium,2020,41.686%,3,25.652%,67.338%
363,low,2020,16.348%,3,-6.484%,9.864%
364,low,2020,8.61%,3,13.362%,21.972%
365,low,2020,34.537%,3,23.989%,58.526%
366,medium,2020,52.999%,3,-8.832%,44.166%
367,medium,2020,-34.276%,3,65.924%,31.648%
368,medium,2020,11.557%,3,32.12%,43.677%
369,medium,2020,98.207%,3,25.385%,123.592%
370,medium,2020,41.686%,3,25.652%,67.338%
371,low,2020,25.023%,3,24.617%,49.64%
372,medium,2020,52.999%,3,-8.832%,44.166%
373,medium,2020,89.946%,3,7.389%,97.334%
374,medium,2020,52.999%,3,-8.832%,44.166%
375,medium,2020,19.316%,3,37.89%,57.205%
376,low,2020,14.226%,3,25.747%,39.973%
377,medium,2020,109.52%,3,-9.099%,100.421%
378,medium,2020,-22.652%,3,48.924%,26.272%
379,medium,2020,118.377%,3,14.228%,132.605%
380,high,2020,29.666%,3,87.4%,117.066%
381,medium,2020,52.999%,3,-8.832%,44.166%
382,high,2020,29.666%,3,87.4%,117.066%
383,high,2020,29.666%,3,87.4%,117.066%
384,medium,2020,98.802%,3,30.717%,129.518%
385,medium,2020,41.686%,3,25.652%,67.338%
386,medium,2020,52.999%,3,-8.832%,44.166%
387,low,2020,11.636%,3,-11.558%,0.077%
388,high,2020,29.666%,3,87.4%,117.066%
389,medium,2020,8.848%,3,35.726%,44.575%
390,low,2020,8.028%,3,-0.875%,7.153%
391,low,2020,13.979%,3,8.27%,22.249%
392,medium,2020,108.332%,3,22.071%,130.403%
393,medium,2020,62.282%,3,-9.262%,53.02%
394,medium,2020,-14.122%,3,57.447%,43.325%
395,medium,2020,41.686%,3,25.652%,67.338%
396,medium,2020,52.999%,3,-8.832%,44.166%
397,low,2020,58.845%,3,-16.416%,42.428%
398,medium,2020,51.215%,3,17.007%,68.222%
399,high,2020,29.666%,3,87.4%,117.066%
400,high,2020,29.666%,3,87.4%,117.066%
401,medium,2020,-8.963%,3,66.288%,57.325%
402,low,2020,34.537%,3,23.989%,58.526%
403,medium,2020,52.999%,3,-8.832%,44.166%
404,high,2020,29.666%,3,87.4%,117.066%
405,medium,2020,52.999%,3,-8.832%,44.166%
406,high,2020,63.228%,3,32.666%,95.894%
407,medium,2020,41.686%,3,25.652%,67.338%
408,medium,2020,52.999%,3,-8.832%,44.166%
409,medium,2020,11.2%,3,25.55%,36.75%
410,medium,2020,25.924%,3,48.806%,74.73%
411,low,2020,22.509%,3,-13.059%,9.45%
412,low,2020,26.616%,3,8.473%,35.089%
413,medium,2020,135.166%,3,-0.827%,134.339%
414,low,2020,11.636%,3,-11.558%,0.077%
415,medium,2020,41.686%,3,25.652%,67.338%
416,medium,2020,72.734%,3,4.521%,77.254%
417,medium,2020,52.999%,3,-8.832%,44.166%
418,medium,2020,52.999%,3,-8.832%,44.166%
419,low,2020,27.222%,3,-7.985%,19.236%
420,medium,2020,52.999%,3,-8.832%,44.166%
421,low,2020,16.348%,3,-6.484%,9.864%
422,medium,2020,52.999%,3,-8.832%,44.166%
423,medium,2020,52.999%,3,-8.832%,44.166%
424,high,2020,29.666%,3,87.4%,117.066%
425,medium,2020,29.636%,3,-20.991%,8.645%
426,medium,2020,52.999%,3,-8.832%,44.166%
427,low,2020,8.61%,3,13.362%,21.972%
428,high,2020,29.666%,3,87.4%,117.066%
429,medium,2020,52.999%,3,-8.832%,44.166%
430,medium,2020,89.946%,3,7.389%,97.334%
431,medium,2020,62.372%,3,-2.426%,59.947%
432,medium,2020,110.115%,3,-3.768%,106.347%
433,medium,2020,41.686%,3,25.652%,67.338%
434,medium,2020,52.999%,3,-8.832%,44.166%
435,low,2020,16.75%,3,23.298%,40.048%
436,medium,2020,52.999%,3,-8.832%,44.166%
437,medium,2020,98.207%,3,25.385%,123.592%
438,medium,2020,5.995%,3,25.222%,31.218%
439,medium,2020,121.663%,3,4.219%,125.882%
440,medium,2020,52.999%,3,-8.832%,44.166%
441,medium,2020,41.686%,3,25.652%,67.338%
442,medium,2020,52.999%,3,-8.832%,44.166%
443,medium,2020,52.999%,3,-8.832%,44.166%
444,medium,2020,18.778%,3,31.5%,50.279%
445,low,2020,22.509%,3,-13.059%,9.45%
446,medium,2020,-3.272%,3,42.383%,39.111%
447,low,2020,12.241%,3,-28.017%,-15.775%
448,medium,2020,29.636%,3,-20.991%,8.645%
449,medium,2020,52.999%,3,-8.832%,44.166%
450,medium,2020,52.999%,3,-8.832%,44.166%
451,low,2020,29.297%,3,3.306%,32.603%
452,high,2020,28.993%,3,31.769%,60.762%
453,medium,2020,39.483%,3,37.856%,77.339%
454,medium,2020,51.753%,3,23.397%,75.149%
455,medium,2020,16.04%,3,17.379%,33.419%
456,medium,2020,52.999%,3,-8.832%,44.166%
457,medium,2020,18.207%,3,27.943%,46.15%
458,medium,2020,135.166%,3,-0.827%,134.339%
459,medium,2020,62.282%,3,-9.262%,53.02%
460,medium,2020,18.207%,3,27.943%,46.15%
461,medium,2020,52.752%,3,-0.617%,52.135%
462,medium,2020,51.215%,3,17.007%,68.222%
463,medium,2020,41.686%,3,25.652%,67.338%
464,medium,2020,52.999%,3,-8.832%,44.166%
465,low,2020,-3.888%,1,24.397%,20.509%
466,high,2020,-23.378%,3,41.491%,18.113%
467,high,2020,-23.378%,3,41.491%,18.113%
468,medium,2020,-30.992%,3,67.443%,36.451%
469,medium,2020,41.686%,3,25.652%,67.338%
470,medium,2020,52.999%,3,-8.832%,44.166%
471,medium,2020,109.52%,3,-9.099%,100.421%
472,medium,2020,118.377%,3,14.228%,132.605%
473,medium,2020,107.737%,3,16.74%,124.477%
474,low,2020,58.842%,3,-16.619%,42.223%
475,low,2020,11.636%,3,-11.558%,0.077%
476,medium,2020,52.999%,3,-8.832%,44.166%
477,medium,2020,24.324%,3,40.963%,65.287%
478,medium,2020,52.999%,3,-8.832%,44.166%
479,high,2020,77.393%,3,20.34%,97.733%
480,medium,2020,52.999%,3,-8.832%,44.166%
481,medium,2020,62.372%,3,-2.426%,59.947%
482,medium,2020,98.207%,3,25.385%,123.592%
483,medium,2020,25.57%,3,8.734%,34.304%
484,high,2020,29.666%,3,87.4%,117.066%
485,medium,2020,98.802%,3,30.717%,129.518%
486,medium,2020,108.332%,3,22.071%,130.403%
487,medium,2020,18.207%,3,27.943%,46.15%
488,medium,2020,-52.268%,3,84.473%,32.205%
489,medium,2020,52.999%,3,-8.832%,44.166%
490,medium,2020,16.04%,3,17.379%,33.419%
491,medium,2020,52.999%,3,-8.832%,44.166%
492,low,2020,7.01%,3,25.469%,32.479%
493,low,2020,11.636%,3,-11.558%,0.077%
494,medium,2020,52.999%,3,-8.832%,44.166%
495,medium,2020,52.999%,3,-8.832%,44.166%
496,medium,2020,41.686%,3,25.652%,67.338%
497,medium,2020,89.946%,3,7.389%,97.334%
498,medium,2020,52.999%,3,-8.832%,44.166%
499,medium,2020,41.686%,3,25.652%,67.338%
500,high,2020,29.666%,3,87.4%,117.066%
501,medium,2020,52.999%,3,-8.832%,44.166%
502,high,2020,29.666%,3,87.4%,117.066%
503,medium,2020,25.57%,3,8.734%,34.304%
504,medium,2020,52.999%,3,-8.832%,44.166%
505,medium,2020,2.86%,3,44.069%,46.93%
506,high,2020,81.505%,3,49.189%,130.694%
507,medium,2020,121.663%,3,4.219%,125.882%
508,medium,2020,-34.276%,3,65.924%,31.648%
509,medium,2020,52.999%,3,-8.832%,44.166%
510,medium,2020,89.946%,3,7.389%,97.334%
511,low,2020,4.632%,3,-20.682%,-16.05%
512,medium,2020,-65.106%,3,98.763%,33.657%
513,medium,2020,52.999%,3,-8.832%,44.166%
514,medium,2020,61.26%,3,9.164%,70.424%
515,medium,2020,61.26%,3,9.164%,70.424%
516,medium,2020,62.372%,3,-2.426%,59.947%
517,low,2020,22.509%,3,-13.059%,9.45%
518,medium,2020,39.483%,3,37.856%,77.339%
519,medium,2020,5.995%,3,25.222%,31.218%
521,medium,2020,51.215%,3,17.007%,68.222%
522,low,2020,29.297%,3,3.306%,32.603%
523,high,2020,81.505%,3,49.189%,130.694%
524,medium,2020,41.686%,3,25.652%,67.338%
525,medium,2020,25.924%,3,48.806%,74.73%
526,high,2020,-5.611%,3,16.695%,11.084%
527,medium,2020,52.999%,3,-8.832%,44.166%
528,medium,2020,52.999%,3,-8.832%,44.166%
529,medium,2020,52.999%,3,-8.832%,44.166%
530,medium,2020,107.737%,3,16.74%,124.477%
531,medium,2020,-25.44%,3,24.996%,-0.444%
532,low,2020,22.509%,3,-13.059%,9.45%
533,medium,2020,89.946%,3,7.389%,97.334%
534,medium,2020,52.999%,3,-8.832%,44.166%
535,high,2020,81.505%,3,49.189%,130.694%
536,medium,2020,52.999%,3,-8.832%,44.166%
537,medium,2020,121.663%,3,4.219%,125.882%
538,medium,2020,135.166%,3,-0.827%,134.339%
539,medium,2020,109.52%,3,-9.099%,100.421%
540,medium,2020,52.999%,3,-8.832%,44.166%
541,medium,2020,52.999%,3,-8.832%,44.166%
542,medium,2020,62.282%,3,-9.262%,53.02%
543,high,2020,15.855%,3,65.873%,81.728%
544,medium,2020,99.475%,3,-1.256%,98.219%
545,medium,2020,135.166%,3,-0.827%,134.339%
546,medium,2020,52.999%,3,-8.832%,44.166%
547,medium,2020,52.999%,3,-8.832%,44.166%
548,medium,2020,16.04%,3,17.379%,33.419%
549,medium,2020,41.686%,3,25.652%,67.338%
550,low,2020,12.006%,3,-8.32%,3.686%
551,medium,2020,41.686%,3,25.652%,67.338%
552,medium,2020,17.364%,3,40.381%,57.744%
