UserID,Risk_Level,Year,Portfolio_Performance,Stock_Count,Buy&Hold_CAGR,Portfolio_CAGR
561,high,2019,-38.743%,3,119.499%,80.756%
562,low,2019,-0.307%,3,24.64%,24.334%
563,medium,2019,8.083%,3,12.052%,20.135%
564,low,2019,0.323%,3,27.072%,27.395%
565,low,2019,7.132%,3,0.547%,7.679%
566,medium,2019,13.219%,3,15.212%,28.432%
567,medium,2019,8.797%,3,29.414%,38.211%
569,medium,2019,12.917%,3,24.233%,37.15%
570,medium,2019,37.481%,3,3.404%,40.885%
571,medium,2019,23.552%,3,2.036%,25.589%
572,low,2019,0.323%,3,27.072%,27.395%
573,medium,2019,13.219%,3,15.212%,28.432%
574,medium,2019,10.101%,3,20.172%,30.273%
575,medium,2019,5.527%,3,11.852%,17.379%
576,medium,2019,7.791%,3,16.238%,24.029%
577,medium,2019,30.353%,3,29.491%,59.844%
578,medium,2019,13.219%,3,15.212%,28.432%
579,medium,2019,8.323%,3,37.224%,45.546%
580,medium,2019,29.879%,3,37.301%,67.18%
581,high,2019,-12.739%,3,38.527%,25.788%
582,medium,2019,13.219%,3,15.212%,28.432%
583,medium,2019,15.27%,3,14.064%,29.334%
584,low,2019,0.323%,3,27.072%,27.395%
585,high,2019,12.54%,3,2.287%,14.827%
586,high,2019,-38.743%,3,119.499%,80.756%
587,medium,2019,13.219%,3,15.212%,28.432%
588,medium,2019,13.219%,3,15.212%,28.432%
589,medium,2019,8.797%,3,29.414%,38.211%
590,medium,2019,-9.254%,3,35.037%,25.783%
591,high,2019,-38.743%,3,119.499%,80.756%
592,high,2019,-10.757%,3,20.469%,9.712%
593,medium,2019,13.219%,3,15.212%,28.432%
594,medium,2019,8.797%,3,29.414%,38.211%
595,medium,2019,13.219%,3,15.212%,28.432%
596,medium,2019,37.481%,3,3.404%,40.885%
597,medium,2019,29.879%,3,37.301%,67.18%
598,high,2019,12.54%,3,2.287%,14.827%
599,medium,2019,13.219%,3,15.212%,28.432%
600,high,2019,-38.743%,3,119.499%,80.756%
601,high,2019,-38.743%,3,119.499%,80.756%
602,high,2019,-38.743%,3,119.499%,80.756%
603,low,2019,9.847%,3,13.099%,22.945%
604,medium,2019,13.219%,3,15.212%,28.432%
605,medium,2019,33.741%,3,16.953%,50.694%
606,medium,2019,33.741%,3,16.953%,50.694%
607,low,2019,2.735%,3,41.307%,44.042%
608,medium,2019,38.487%,3,16.58%,55.067%
609,medium,2019,10.101%,3,20.172%,30.273%
610,medium,2019,13.219%,3,15.212%,28.432%
611,medium,2019,37.481%,3,3.404%,40.885%
612,medium,2019,13.219%,3,15.212%,28.432%
613,medium,2019,13.219%,3,15.212%,28.432%
614,medium,2019,13.219%,3,15.212%,28.432%
615,medium,2019,-10.971%,3,49.926%,38.956%
616,medium,2019,13.219%,3,15.212%,28.432%
617,high,2019,-38.743%,3,119.499%,80.756%
618,low,2019,-2.676%,3,17.686%,15.01%
619,medium,2019,31.351%,3,47.726%,79.077%
620,medium,2019,36.177%,3,12.646%,48.823%
621,high,2019,-38.743%,3,119.499%,80.756%
622,medium,2019,8.797%,3,29.414%,38.211%
623,high,2019,-12.739%,3,38.527%,25.788%
624,high,2019,-38.743%,3,119.499%,80.756%
625,medium,2019,13.219%,3,15.212%,28.432%
626,medium,2019,37.481%,3,3.404%,40.885%
627,medium,2019,13.219%,3,15.212%,28.432%
628,medium,2019,13.219%,3,15.212%,28.432%
629,medium,2019,19.227%,3,27.096%,46.323%
630,high,2019,-38.743%,3,119.499%,80.756%
631,medium,2019,6.354%,3,44.718%,51.072%
632,medium,2019,10.101%,3,20.172%,30.273%
633,medium,2019,13.219%,3,15.212%,28.432%
634,high,2019,-38.743%,3,119.499%,80.756%
635,medium,2019,10.873%,3,31.176%,42.049%
636,medium,2019,13.219%,3,15.212%,28.432%
637,medium,2019,13.219%,3,15.212%,28.432%
638,low,2019,-3.802%,3,14.463%,10.661%
639,low,2019,-2.676%,3,17.686%,15.01%
640,medium,2019,37.481%,3,3.404%,40.885%
641,high,2019,-38.743%,3,119.499%,80.756%
642,medium,2019,13.219%,3,15.212%,28.432%
643,medium,2019,15.27%,3,14.064%,29.334%
644,medium,2019,22.287%,3,9.814%,32.101%
645,medium,2019,30.353%,3,29.491%,59.844%
646,medium,2019,13.219%,3,15.212%,28.432%
647,medium,2019,13.219%,3,15.212%,28.432%
648,medium,2019,7.791%,3,16.238%,24.029%
649,low,2019,6.204%,3,0.645%,6.85%
650,medium,2019,13.219%,3,15.212%,28.432%
651,high,2019,-4.882%,3,56.027%,51.145%
652,medium,2019,9.875%,3,12.941%,22.816%
653,medium,2019,14.087%,3,51.296%,65.382%
654,medium,2019,-4.326%,3,43.981%,39.655%
655,medium,2019,13.219%,3,15.212%,28.432%
656,medium,2019,13.219%,3,15.212%,28.432%
657,medium,2019,-10.971%,3,49.926%,38.956%
658,medium,2019,8.797%,3,29.414%,38.211%
659,high,2019,-38.743%,3,119.499%,80.756%
661,medium,2019,4.367%,3,48.673%,53.04%
662,high,2019,12.54%,3,2.287%,14.827%
663,medium,2019,30.353%,3,29.491%,59.844%
664,low,2019,1.609%,3,38.084%,39.693%
665,medium,2019,13.219%,3,15.212%,28.432%
666,low,2019,8.208%,3,24.114%,32.322%
667,high,2019,-10.757%,3,20.469%,9.712%
668,high,2019,-38.743%,3,119.499%,80.756%
669,medium,2019,7.485%,3,43.714%,51.199%
670,low,2019,2.503%,3,-2.154%,0.349%
671,medium,2019,38.487%,3,16.58%,55.067%
672,medium,2019,13.219%,3,15.212%,28.432%
673,medium,2019,19.227%,3,27.096%,46.323%
674,medium,2019,32.753%,3,45.082%,77.835%
675,high,2019,-38.743%,3,119.499%,80.756%
676,medium,2019,10.873%,3,31.176%,42.049%
677,medium,2019,12.614%,3,40.871%,53.485%
678,high,2019,-10.757%,3,20.469%,9.712%
679,high,2019,-38.743%,3,119.499%,80.756%
680,low,2019,0.323%,3,27.072%,27.395%
681,medium,2019,-28.492%,3,65.418%,36.926%
682,medium,2019,7.791%,3,16.238%,24.029%
683,low,2019,-1.39%,3,28.698%,27.308%
684,high,2019,-38.743%,3,119.499%,80.756%
685,medium,2019,13.219%,3,15.212%,28.432%
686,medium,2019,13.219%,3,15.212%,28.432%
687,high,2019,-38.743%,3,119.499%,80.756%
688,medium,2019,13.219%,3,15.212%,28.432%
689,medium,2019,13.219%,3,15.212%,28.432%
690,medium,2019,12.917%,3,24.233%,37.15%
691,medium,2019,15.27%,3,14.064%,29.334%
692,medium,2019,38.487%,3,16.58%,55.067%
693,medium,2019,4.367%,3,48.673%,53.04%
694,medium,2019,-22.915%,3,27.971%,5.056%
695,medium,2019,37.481%,3,3.404%,40.885%
696,medium,2019,7.659%,3,35.476%,43.135%
697,medium,2019,13.219%,3,15.212%,28.432%
698,low,2019,-0.265%,3,27.252%,26.987%
699,medium,2019,13.219%,3,15.212%,28.432%
700,high,2019,-38.743%,3,119.499%,80.756%
701,medium,2019,10.101%,3,20.172%,30.273%
702,medium,2019,13.219%,3,15.212%,28.432%
703,medium,2019,13.219%,3,15.212%,28.432%
704,high,2019,-38.743%,3,119.499%,80.756%
705,high,2019,-38.743%,3,119.499%,80.756%
706,medium,2019,19.227%,3,27.096%,46.323%
707,high,2019,-38.743%,3,119.499%,80.756%
708,medium,2019,13.219%,3,15.212%,28.432%
709,medium,2019,10.101%,3,20.172%,30.273%
711,medium,2019,30.353%,3,29.491%,59.844%
712,medium,2019,13.219%,3,15.212%,28.432%
713,medium,2019,9.795%,3,47.648%,57.444%
714,medium,2019,10.101%,3,20.172%,30.273%
715,low,2019,0.323%,3,27.072%,27.395%
716,low,2019,0.323%,3,27.072%,27.395%
717,high,2019,-38.743%,3,119.499%,80.756%
718,high,2019,19.268%,3,14.743%,34.011%
719,medium,2019,13.219%,3,15.212%,28.432%
720,medium,2019,25.971%,3,62.723%,88.694%
721,medium,2019,29.879%,3,37.301%,67.18%
722,medium,2019,38.487%,3,16.58%,55.067%
723,low,2019,9.847%,3,13.099%,22.945%
724,medium,2019,13.219%,3,15.212%,28.432%
725,high,2019,-38.743%,3,119.499%,80.756%
726,medium,2019,4.367%,3,48.673%,53.04%
727,high,2019,-38.743%,3,119.499%,80.756%
728,high,2019,-10.757%,3,20.469%,9.712%
729,medium,2019,34.775%,3,15.29%,50.065%
730,medium,2019,13.219%,3,15.212%,28.432%
731,medium,2019,9.795%,3,47.648%,57.444%
732,medium,2019,8.789%,3,34.472%,43.261%
733,low,2019,5.483%,3,2.271%,7.753%
734,medium,2019,13.219%,3,15.212%,28.432%
735,high,2019,12.54%,3,2.287%,14.827%
736,medium,2019,6.354%,3,44.718%,51.072%
737,medium,2019,13.219%,3,15.212%,28.432%
738,medium,2019,30.353%,3,29.491%,59.844%
739,medium,2019,37.481%,3,3.404%,40.885%
740,medium,2019,7.485%,3,43.714%,51.199%
741,medium,2019,37.481%,3,3.404%,40.885%
742,low,2019,-2.676%,3,17.686%,15.01%
743,medium,2019,14.087%,3,51.296%,65.382%
744,low,2019,0.323%,3,27.072%,27.395%
745,high,2019,12.54%,3,2.287%,14.827%
746,medium,2019,13.219%,3,15.212%,28.432%
747,low,2019,2.735%,3,41.307%,44.042%
748,medium,2019,-19.758%,3,38.817%,19.06%
749,medium,2019,13.219%,3,15.212%,28.432%
750,medium,2019,13.219%,3,15.212%,28.432%
751,medium,2019,13.219%,3,15.212%,28.432%
752,medium,2019,8.323%,3,37.224%,45.546%
753,medium,2019,13.219%,3,15.212%,28.432%
754,medium,2019,10.101%,3,20.172%,30.273%
755,medium,2019,7.791%,3,16.238%,24.029%
756,medium,2019,3.647%,3,0.95%,4.597%
757,medium,2019,18.811%,3,18.411%,37.222%
758,low,2019,-21.106%,3,19.321%,-1.785%
759,low,2019,7.883%,3,32.505%,40.388%
760,medium,2019,13.219%,3,15.212%,28.432%
761,medium,2019,37.175%,3,30.881%,68.056%
762,medium,2019,13.219%,3,15.212%,28.432%
763,medium,2019,19.227%,3,27.096%,46.323%
764,medium,2019,13.219%,3,15.212%,28.432%
765,medium,2019,13.219%,3,15.212%,28.432%
766,high,2019,-38.743%,3,119.499%,80.756%
767,medium,2019,10.101%,3,20.172%,30.273%
768,medium,2019,13.219%,3,15.212%,28.432%
769,medium,2019,14.087%,3,51.296%,65.382%
770,medium,2019,13.219%,3,15.212%,28.432%
771,medium,2019,42.762%,3,16.681%,59.442%
772,medium,2019,37.481%,3,3.404%,40.885%
773,medium,2019,13.219%,3,15.212%,28.432%
774,medium,2019,0.978%,3,19.739%,20.717%
775,medium,2019,13.219%,3,15.212%,28.432%
776,high,2019,-38.743%,3,119.499%,80.756%
777,medium,2019,31.351%,3,47.726%,79.077%
778,medium,2019,13.219%,3,15.212%,28.432%
779,high,2019,-38.743%,3,119.499%,80.756%
780,medium,2019,13.219%,3,15.212%,28.432%
781,medium,2019,36.177%,3,12.646%,48.823%
782,medium,2019,13.219%,3,15.212%,28.432%
783,medium,2019,13.219%,3,15.212%,28.432%
784,medium,2019,21.774%,3,19.088%,40.862%
785,medium,2019,13.219%,3,15.212%,28.432%
786,medium,2019,23.552%,3,2.036%,25.589%
787,medium,2019,19.227%,3,27.096%,46.323%
788,low,2019,-1.39%,3,28.698%,27.308%
789,low,2019,-2.643%,3,48.762%,46.119%
790,low,2019,18.46%,3,29.67%,48.13%
791,medium,2019,12.28%,3,55.687%,67.966%
792,high,2019,-38.743%,3,119.499%,80.756%
793,medium,2019,31.351%,3,47.726%,79.077%
794,medium,2019,13.219%,3,15.212%,28.432%
795,high,2019,-38.743%,3,119.499%,80.756%
796,high,2019,-38.743%,3,119.499%,80.756%
797,medium,2019,23.552%,3,2.036%,25.589%
798,low,2019,-1.39%,3,28.698%,27.308%
799,low,2019,0.323%,3,27.072%,27.395%
800,medium,2019,13.219%,3,15.212%,28.432%
801,medium,2019,13.219%,3,15.212%,28.432%
802,high,2019,-38.743%,3,119.499%,80.756%
803,medium,2019,10.101%,3,20.172%,30.273%
804,medium,2019,27.046%,3,-19.014%,8.031%
805,medium,2019,7.791%,3,16.238%,24.029%
806,medium,2019,13.219%,3,15.212%,28.432%
807,medium,2019,13.219%,3,15.212%,28.432%
808,medium,2019,13.219%,3,15.212%,28.432%
809,low,2019,-0.307%,3,24.64%,24.334%
810,medium,2019,13.219%,3,15.212%,28.432%
811,medium,2019,10.101%,3,20.172%,30.273%
812,medium,2019,15.725%,3,5.45%,21.175%
813,high,2019,-38.743%,3,119.499%,80.756%
814,medium,2019,13.219%,3,15.212%,28.432%
815,low,2019,-0.265%,3,27.252%,26.987%
816,medium,2019,31.657%,3,20.249%,51.906%
817,medium,2019,31.351%,3,47.726%,79.077%
818,high,2019,-38.655%,3,57.319%,18.664%
819,medium,2019,13.219%,3,15.212%,28.432%
820,high,2019,-38.655%,3,57.319%,18.664%
821,medium,2019,37.481%,3,3.404%,40.885%
823,medium,2019,38.487%,3,16.58%,55.067%
824,medium,2019,13.219%,3,15.212%,28.432%
825,low,2019,-1.531%,3,46.747%,45.216%
826,medium,2019,1.761%,3,32.859%,34.621%
827,medium,2019,13.219%,3,15.212%,28.432%
828,medium,2019,13.219%,3,15.212%,28.432%
829,high,2019,7.218%,3,21.072%,28.291%
830,medium,2019,13.219%,3,15.212%,28.432%
831,medium,2019,13.219%,3,15.212%,28.432%
832,medium,2019,36.177%,3,12.646%,48.823%
833,medium,2019,2.235%,3,25.049%,27.285%
834,high,2019,-10.757%,3,20.469%,9.712%
835,medium,2019,23.552%,3,2.036%,25.589%
836,medium,2019,13.219%,3,15.212%,28.432%
837,medium,2019,10.101%,3,20.172%,30.273%
838,low,2019,-1.39%,3,28.698%,27.308%
839,medium,2019,13.219%,3,15.212%,28.432%
840,medium,2019,13.219%,3,15.212%,28.432%
841,medium,2019,19.227%,3,27.096%,46.323%
842,medium,2019,21.774%,3,19.088%,40.862%
843,low,2019,0.323%,3,27.072%,27.395%
844,low,2019,12.378%,3,35.566%,47.944%
845,medium,2019,8.797%,3,29.414%,38.211%
846,medium,2019,7.485%,3,43.714%,51.199%
847,medium,2019,31.351%,3,47.726%,79.077%
848,medium,2019,-28.492%,3,65.418%,36.926%
849,high,2019,-2.344%,3,32.942%,30.598%
850,medium,2019,13.219%,3,15.212%,28.432%
851,low,2019,0.323%,3,27.072%,27.395%
852,medium,2019,16.38%,3,19.864%,36.244%
853,medium,2019,21.774%,3,19.088%,40.862%
854,medium,2019,13.219%,3,15.212%,28.432%
855,medium,2019,31.657%,3,20.249%,51.906%
856,medium,2019,27.046%,3,-19.014%,8.031%
857,medium,2019,13.219%,3,15.212%,28.432%
858,low,2019,0.323%,3,27.072%,27.395%
859,low,2019,-3.802%,3,14.463%,10.661%
860,low,2019,18.46%,3,29.67%,48.13%
861,medium,2019,13.219%,3,15.212%,28.432%
862,low,2019,-1.39%,3,28.698%,27.308%
863,low,2019,-1.39%,3,28.698%,27.308%
864,high,2019,34.63%,3,14.059%,48.689%
865,low,2019,0.323%,3,27.072%,27.395%
866,medium,2019,10.101%,3,20.172%,30.273%
867,low,2019,-1.531%,3,46.747%,45.216%
868,medium,2019,13.219%,3,15.212%,28.432%
869,medium,2019,33.059%,3,17.605%,50.664%
870,high,2019,-38.743%,3,119.499%,80.756%
871,medium,2019,34.775%,3,15.29%,50.065%
872,medium,2019,7.791%,3,16.238%,24.029%
873,medium,2019,34.775%,3,15.29%,50.065%
874,medium,2019,37.481%,3,3.404%,40.885%
875,high,2019,-38.743%,3,119.499%,80.756%
876,high,2019,-38.743%,3,119.499%,80.756%
877,high,2019,-38.743%,3,119.499%,80.756%
878,medium,2019,13.219%,3,15.212%,28.432%
879,high,2019,-10.757%,3,20.469%,9.712%
880,medium,2019,13.219%,3,15.212%,28.432%
881,low,2019,-3.802%,3,14.463%,10.661%
882,low,2019,-0.307%,3,24.64%,24.334%
883,medium,2019,37.481%,3,3.404%,40.885%
884,medium,2019,13.219%,3,15.212%,28.432%
885,high,2019,-27.926%,3,39.96%,12.034%
886,medium,2019,13.219%,3,15.212%,28.432%
887,high,2019,19.268%,3,14.743%,34.011%
888,medium,2019,13.219%,3,15.212%,28.432%
889,medium,2019,13.219%,3,15.212%,28.432%
890,low,2019,1.609%,3,38.084%,39.693%
891,high,2019,12.54%,3,2.287%,14.827%
892,medium,2019,8.797%,3,29.414%,38.211%
893,high,2019,-44.565%,3,59.511%,14.945%
894,medium,2019,13.219%,3,15.212%,28.432%
895,low,2019,-1.531%,3,46.747%,45.216%
896,high,2019,-38.743%,3,119.499%,80.756%
897,low,2019,0.323%,3,27.072%,27.395%
898,medium,2019,37.175%,3,30.881%,68.056%
899,low,2019,5.483%,3,2.271%,7.753%
900,medium,2019,13.219%,3,15.212%,28.432%
901,medium,2019,12.917%,3,24.233%,37.15%
902,high,2019,-38.743%,3,119.499%,80.756%
903,high,2019,-10.757%,3,20.469%,9.712%
904,medium,2019,19.227%,3,27.096%,46.323%
905,medium,2019,37.481%,3,3.404%,40.885%
906,medium,2019,37.481%,3,3.404%,40.885%
907,low,2019,-2.676%,3,17.686%,15.01%
908,medium,2019,13.219%,3,15.212%,28.432%
909,low,2019,8.208%,3,24.114%,32.322%
910,medium,2019,13.219%,3,15.212%,28.432%
911,low,2019,8.208%,3,24.114%,32.322%
912,medium,2019,36.177%,3,12.646%,48.823%
913,medium,2019,-6.363%,3,38.768%,32.405%
914,medium,2019,-28.492%,3,65.418%,36.926%
915,medium,2019,33.059%,3,17.605%,50.664%
916,medium,2019,10.101%,3,20.172%,30.273%
917,low,2019,9.847%,3,13.099%,22.945%
918,medium,2019,1.761%,3,32.859%,34.621%
919,medium,2019,13.219%,3,15.212%,28.432%
920,low,2019,10.651%,3,3.099%,13.75%
921,medium,2019,37.481%,3,3.404%,40.885%
922,medium,2019,4.367%,3,48.673%,53.04%
923,low,2019,0.323%,3,27.072%,27.395%
924,medium,2019,13.219%,3,15.212%,28.432%
925,medium,2019,10.101%,3,20.172%,30.273%
926,medium,2019,13.219%,3,15.212%,28.432%
927,medium,2019,-9.54%,3,54.835%,45.295%
928,high,2019,-10.757%,3,20.469%,9.712%
929,medium,2019,34.775%,3,15.29%,50.065%
930,medium,2019,36.177%,3,12.646%,48.823%
931,medium,2019,13.219%,3,15.212%,28.432%
932,medium,2019,0.978%,3,19.739%,20.717%
933,medium,2019,-10.971%,3,49.926%,38.956%
934,medium,2019,10.101%,3,20.172%,30.273%
935,medium,2019,42.762%,3,16.681%,59.442%
936,medium,2019,31.351%,3,47.726%,79.077%
937,high,2019,12.54%,3,2.287%,14.827%
938,low,2019,8.208%,3,24.114%,32.322%
939,high,2019,-38.743%,3,119.499%,80.756%
940,medium,2019,13.219%,3,15.212%,28.432%
941,low,2019,-1.39%,3,28.698%,27.308%
942,medium,2019,13.219%,3,15.212%,28.432%
943,high,2019,-38.743%,3,119.499%,80.756%
944,medium,2019,37.481%,3,3.404%,40.885%
945,medium,2019,23.552%,3,2.036%,25.589%
946,medium,2019,25.284%,3,17.849%,43.133%
947,medium,2019,13.219%,3,15.212%,28.432%
948,medium,2019,5.527%,3,11.852%,17.379%
949,medium,2019,19.227%,3,27.096%,46.323%
950,medium,2019,13.219%,3,15.212%,28.432%
951,medium,2019,13.219%,3,15.212%,28.432%
952,low,2019,9.847%,3,13.099%,22.945%
953,low,2019,1.609%,3,38.084%,39.693%
954,medium,2019,13.219%,3,15.212%,28.432%
955,high,2019,-38.743%,3,119.499%,80.756%
956,medium,2019,12.28%,3,55.687%,67.966%
957,medium,2019,13.219%,3,15.212%,28.432%
958,medium,2019,16.38%,3,19.864%,36.244%
959,medium,2019,13.219%,3,15.212%,28.432%
960,medium,2019,10.101%,3,20.172%,30.273%
961,high,2019,19.268%,3,14.743%,34.011%
962,medium,2019,7.791%,3,16.238%,24.029%
963,low,2019,8.208%,3,24.114%,32.322%
964,low,2019,-3.802%,3,14.463%,10.661%
965,medium,2019,33.059%,3,17.605%,50.664%
966,high,2019,12.54%,3,2.287%,14.827%
967,medium,2019,13.219%,3,15.212%,28.432%
968,medium,2019,7.485%,3,43.714%,51.199%
969,medium,2019,37.481%,3,3.404%,40.885%
970,medium,2019,22.248%,3,11.278%,33.527%
971,high,2019,-38.743%,3,119.499%,80.756%
972,medium,2019,10.101%,3,20.172%,30.273%
973,medium,2019,25.971%,3,62.723%,88.694%
974,medium,2019,12.089%,3,16.216%,28.305%
975,medium,2019,13.219%,3,15.212%,28.432%
976,medium,2019,13.219%,3,15.212%,28.432%
977,medium,2019,8.789%,3,34.472%,43.261%
978,medium,2019,21.774%,3,19.088%,40.862%
979,low,2019,-3.802%,3,14.463%,10.661%
980,medium,2019,13.219%,3,15.212%,28.432%
981,medium,2019,13.219%,3,15.212%,28.432%
982,medium,2019,10.101%,3,20.172%,30.273%
983,medium,2019,13.219%,3,15.212%,28.432%
984,medium,2019,38.487%,3,16.58%,55.067%
985,low,2019,9.847%,3,13.099%,22.945%
986,high,2019,-38.743%,3,119.499%,80.756%
987,medium,2019,13.219%,3,15.212%,28.432%
988,medium,2019,13.219%,3,15.212%,28.432%
989,medium,2019,-9.54%,3,54.835%,45.295%
990,medium,2019,13.219%,3,15.212%,28.432%
991,high,2019,34.46%,3,8.291%,42.751%
992,medium,2019,13.219%,3,15.212%,28.432%
993,medium,2019,13.219%,3,15.212%,28.432%
994,medium,2019,31.351%,3,47.726%,79.077%
995,medium,2019,10.101%,3,20.172%,30.273%
996,medium,2019,13.219%,3,15.212%,28.432%
997,medium,2019,13.219%,3,15.212%,28.432%
998,high,2019,-38.743%,3,119.499%,80.756%
999,high,2019,-2.344%,3,32.942%,30.598%
1000,medium,2019,7.791%,3,16.238%,24.029%
