,Sector,Stock,Range_Start,Range_End,Buy&Hold_Profit,WithModel_Profit,Buy&Hold_CAGR(in %),WithModel_CAGR(in %),CAGR_Performance(in %),Buy&Hold_MDD(in %),WithModel_MDD(in %),MDD_Performance(in %)
93,Semiconductors,NVDA,20190101,20191231,6312.14,5334.43,63.12,53.34,-9.78,-44.23,-44.17,0.06
94,Semiconductors,NVDA,20200101,20201231,11545.53,11179.05,115.46,111.79,-3.66,-66.0,-65.86,0.14
95,Semiconductors,NVDA,20210101,20211231,12030.4,12661.22,120.3,126.61,6.31,-63.82,-63.54,0.28
96,Semiconductors,QCOM,20120101,20121231,862.69,-72.98,8.63,-0.73,-9.36,-21.46,-17.83,3.63
97,Semiconductors,QCOM,20130101,20131231,1678.69,902.59,16.79,9.03,-7.76,-20.77,-20.71,0.06
98,Semiconductors,QCOM,20140101,20141231,370.76,278.2,3.71,2.78,-0.93,-15.38,-15.34,0.05
99,Semiconductors,QCOM,20150101,20151231,-3074.85,-2917.46,-30.75,-29.17,1.57,-34.48,-34.98,-0.5
100,Semiconductors,QCOM,20160101,20161231,4786.99,3102.65,47.87,31.03,-16.84,-41.57,-30.33,11.25
101,Semiconductors,QCOM,20170101,20171231,137.41,-183.9,1.37,-1.84,-3.21,-27.28,-27.21,0.07
102,Semiconductors,QCOM,20180101,20181231,-957.53,-592.7,-9.58,-5.93,3.65,-35.56,-35.54,0.02
103,Semiconductors,QCOM,20190101,20191231,6202.85,6661.39,62.03,66.61,4.59,-47.97,-43.41,4.55
104,Semiconductors,QCOM,20200101,20201231,7129.85,7067.88,71.3,70.68,-0.62,-62.13,-62.07,0.06
105,Semiconductors,QCOM,20210101,20211231,1939.84,1731.35,19.4,17.31,-2.08,-35.07,-34.93,0.14
106,Semiconductors,MU,20120101,20121231,-1746.17,0.0,-17.46,0.0,17.46,-42.67,0.0,42.67
107,Semiconductors,MU,20130101,20131231,19503.19,0.0,195.03,0.0,-195.03,-68.71,0.0,68.71
108,Semiconductors,MU,20140101,20141231,5032.95,356.56,50.33,3.57,-46.76,-41.03,-7.18,33.85
109,Semiconductors,MU,20150101,20151231,-5821.74,0.0,-58.22,0.0,58.22,-59.36,0.0,59.36
110,Semiconductors,MU,20160101,20161231,6704.51,0.0,67.05,0.0,-67.05,-58.93,0.0,58.93
111,Semiconductors,MU,20170101,20171231,8679.94,-551.73,86.8,-5.52,-92.32,-56.87,-21.13,35.74
112,Semiconductors,MU,20180101,20181231,-2928.81,-2116.93,-29.29,-21.17,8.12,-53.94,-41.94,12.0
113,Semiconductors,MU,20190101,20191231,5106.41,1720.06,51.06,17.2,-33.86,-41.71,-21.63,20.09
114,Semiconductors,MU,20200101,20201231,2405.58,180.5,24.06,1.8,-22.25,-53.82,-34.58,19.25
115,Semiconductors,MU,20210101,20211231,2279.66,2238.42,22.8,22.38,-0.41,-30.59,-29.22,1.38
116,Semiconductors,AMD,20120101,20121231,-5960.56,0.0,-59.61,0.0,59.61,-77.5,0.0,77.5
117,Semiconductors,AMD,20130101,20131231,4325.17,0.0,43.25,0.0,-43.25,-48.66,0.0,48.66
118,Semiconductors,AMD,20140101,20141231,-3716.24,0.0,-37.16,0.0,37.16,-47.64,0.0,47.64
119,Semiconductors,AMD,20150101,20151231,1287.0,0.0,12.87,0.0,-12.87,-49.53,0.0,49.53
120,Semiconductors,AMD,20160101,20161231,44136.58,0.0,441.37,0.0,-441.37,-85.26,0.0,85.26
121,Semiconductors,AMD,20170101,20171231,-852.7,0.0,-8.53,0.0,8.53,-38.25,0.0,38.25
122,Semiconductors,AMD,20180101,20181231,5111.81,-4570.13,51.12,-45.7,-96.82,-72.63,-54.65,17.98
123,Semiconductors,AMD,20190101,20191231,11553.05,8371.0,115.53,83.71,-31.82,-58.57,-50.14,8.43
124,Semiconductors,AMD,20200101,20201231,8799.65,8709.8,88.0,87.1,-0.9,-59.94,-59.9,0.04
125,Semiconductors,AMD,20210101,20211231,5521.33,6277.63,55.21,62.78,7.56,-55.19,-55.03,0.16
126,Cloud Computing,IBM,20120101,20121231,476.11,671.84,4.76,6.72,1.96,-16.06,-15.81,0.25
127,Cloud Computing,IBM,20130101,20131231,-178.7,-103.41,-1.79,-1.03,0.75,-18.74,-18.7,0.04
128,Cloud Computing,IBM,20140101,20141231,-1295.58,-1236.32,-12.96,-12.36,0.59,-22.07,-21.93,0.14
129,Cloud Computing,IBM,20150101,20151231,-938.09,-681.69,-9.38,-6.82,2.56,-22.89,-22.77,0.12
130,Cloud Computing,IBM,20160101,20161231,3096.01,2895.58,30.96,28.96,-2.0,-32.47,-31.4,1.07
131,Cloud Computing,IBM,20170101,20171231,-466.2,-436.18,-4.66,-4.36,0.3,-21.72,-21.47,0.25
132,Cloud Computing,IBM,20180101,20181231,-2748.87,-2916.62,-27.49,-29.17,-1.68,-33.6,-33.19,0.41
133,Cloud Computing,IBM,20190101,20191231,1466.73,1410.06,14.67,14.1,-0.57,-22.37,-22.0,0.38
134,Cloud Computing,IBM,20200101,20201231,-372.33,-482.06,-3.72,-4.82,-1.1,-39.05,-38.87,0.18
135,Cloud Computing,IBM,20210101,20211231,995.16,879.79,9.95,8.8,-1.15,-23.49,-23.45,0.04
136,Cloud Computing,AMZN,20120101,20121231,3435.82,3334.99,34.36,33.35,-1.01,-33.59,-33.19,0.41
137,Cloud Computing,AMZN,20130101,20131231,4672.21,4460.93,46.72,44.61,-2.11,-38.48,-37.82,0.66
138,Cloud Computing,AMZN,20140101,20141231,-2216.68,-2058.17,-22.17,-20.58,1.59,-30.29,-29.85,0.45
139,Cloud Computing,AMZN,20150101,20151231,12686.83,13588.33,126.87,135.88,9.02,-58.62,-57.98,0.64
140,Cloud Computing,AMZN,20160101,20161231,2458.94,3214.55,24.59,32.15,7.56,-43.48,-42.93,0.55
141,Cloud Computing,AMZN,20170101,20171231,4624.22,4469.34,46.24,44.69,-1.55,-34.13,-32.42,1.71
142,Cloud Computing,AMZN,20180101,20181231,1772.9,1385.33,17.73,13.85,-3.88,-38.91,-34.55,4.36
143,Cloud Computing,AMZN,20190101,20191231,1129.16,784.69,11.29,7.85,-3.44,-21.7,-18.78,2.92
144,Cloud Computing,AMZN,20200101,20201231,6820.78,6955.34,68.21,69.55,1.35,-53.72,-52.02,1.7
145,Cloud Computing,AMZN,20210101,20211231,688.61,811.7,6.89,8.12,1.23,-19.74,-18.62,1.12
146,Cloud Computing,GOOG,20140101,20141231,-661.04,-28.41,-6.61,-0.28,6.33,-16.67,-11.45,5.22
147,Cloud Computing,GOOG,20150101,20151231,5025.26,2073.7,50.25,20.74,-29.52,-36.31,-24.6,11.7
148,Cloud Computing,GOOG,20160101,20161231,855.16,1107.38,8.55,11.07,2.52,-18.22,-17.99,0.23
149,Cloud Computing,GOOG,20170101,20171231,2861.47,2886.09,28.61,28.86,0.25,-26.17,-25.53,0.64
150,Cloud Computing,GOOG,20180101,20181231,-530.95,-606.58,-5.31,-6.07,-0.76,-23.38,-21.31,2.07
151,Cloud Computing,GOOG,20190101,20191231,2231.27,2246.13,22.31,22.46,0.15,-23.5,-22.99,0.52
152,Cloud Computing,GOOG,20200101,20201231,2198.98,1723.54,21.99,17.24,-4.75,-42.09,-37.59,4.5
153,Cloud Computing,GOOG,20210101,20211231,5619.58,5788.77,56.2,57.89,1.69,-42.44,-38.81,3.64
154,Cloud Computing,CRM,20120101,20121231,5915.12,5825.54,59.15,58.26,-0.9,-39.99,-39.59,0.4
155,Cloud Computing,CRM,20130101,20131231,2958.82,2660.58,29.59,26.61,-2.98,-36.43,-36.33,0.09
156,Cloud Computing,CRM,20140101,20141231,411.51,-21.8,4.12,-0.22,-4.33,-25.45,-25.45,0.0
157,Cloud Computing,CRM,20150101,20151231,3326.47,4344.46,33.26,43.44,10.18,-32.82,-32.72,0.1
158,Cloud Computing,CRM,20160101,20161231,-596.28,-352.49,-5.96,-3.52,2.44,-36.04,-36.02,0.02
159,Cloud Computing,CRM,20170101,20171231,3812.69,3561.65,38.13,35.62,-2.51,-31.84,-30.46,1.39
160,Cloud Computing,CRM,20180101,20181231,2452.04,2383.76,24.52,23.84,-0.68,-34.41,-34.4,0.02
161,Cloud Computing,CRM,20190101,20191231,1025.21,858.63,10.25,8.59,-1.67,-15.46,-15.46,0.0
162,Cloud Computing,CRM,20200101,20201231,2383.73,2157.24,23.84,21.57,-2.26,-55.71,-55.16,0.56
163,Cloud Computing,CRM,20210101,20211231,1562.86,1794.57,15.63,17.95,2.32,-33.66,-33.46,0.21
164,Social Media,TWTR,20130101,20131231,4719.72,5269.33,47.2,52.69,5.5,-46.27,-34.57,11.69
165,Social Media,TWTR,20140101,20141231,-3954.52,-996.54,-39.55,-9.97,29.58,-53.84,-33.93,19.92
166,Social Media,TWTR,20150101,20151231,-4335.68,-1854.39,-43.36,-18.54,24.81,-58.25,-20.54,37.71
167,Social Media,TWTR,20160101,20161231,-1894.75,0.0,-18.95,0.0,18.95,-42.64,0.0,42.64
168,Social Media,TWTR,20170101,20171231,3848.21,0.0,38.48,0.0,-38.48,-43.79,0.0,43.79
169,Social Media,TWTR,20180101,20181231,1602.86,-3021.92,16.03,-30.22,-46.25,-52.1,-32.39,19.7
170,Social Media,TWTR,20190101,20191231,13.85,535.92,0.14,5.36,5.22,-36.4,-18.7,17.7
171,Social Media,TWTR,20200101,20201231,6166.58,2536.96,61.67,25.37,-36.3,-60.05,-29.16,30.89
172,Social Media,TWTR,20210101,20211231,-587.99,-229.18,-5.88,-2.29,3.59,-46.26,-41.79,4.47
173,Social Media,SNAP,20170101,20171231,-3586.6,206.99,-35.87,2.07,37.94,-50.81,-26.0,24.82
174,Social Media,SNAP,20180101,20181231,-5928.33,-498.44,-59.28,-4.98,54.3,-76.08,-9.61,66.48
175,Social Media,SNAP,20190101,20191231,15437.96,-18.98,154.38,-0.19,-154.57,-68.24,-24.33,43.91
176,Social Media,SNAP,20200101,20201231,18612.38,18618.17,186.12,186.18,0.06,-85.04,-68.5,16.54
177,Social Media,SNAP,20210101,20211231,-784.5,-691.74,-7.84,-6.92,0.93,-46.78,-46.68,0.1
178,Social Media,PINS,20190101,20191231,-3949.52,534.84,-39.5,5.35,44.84,-52.29,-36.3,15.99
179,Social Media,PINS,20200101,20201231,23458.38,17213.01,234.58,172.13,-62.45,-85.48,-67.11,18.37
180,Social Media,PINS,20210101,20211231,-4715.8,-4779.64,-47.16,-47.8,-0.64,-60.02,-59.91,0.11
181,Social Media,FB,20120101,20121231,-2035.08,3825.54,-20.35,38.26,58.61,-45.05,-38.2,6.84
182,Social Media,FB,20130101,20131231,8210.22,3016.43,82.1,30.16,-51.94,-60.58,-42.99,17.59
183,Social Media,FB,20140101,20141231,3544.61,3870.0,35.45,38.7,3.25,-34.12,-34.05,0.08
184,Social Media,FB,20150101,20151231,3525.63,4277.68,35.26,42.78,7.52,-31.95,-31.79,0.16
185,Social Media,FB,20160101,20161231,1900.88,2061.72,19.01,20.62,1.61,-30.46,-30.35,0.12
186,Social Media,FB,20170101,20171231,4249.41,3813.49,42.49,38.13,-4.36,-32.24,-30.39,1.84
187,Social Media,FB,20180101,20181231,-2825.91,-2469.48,-28.26,-24.69,3.56,-42.93,-42.45,0.49
188,Social Media,FB,20190101,20191231,4207.17,3679.67,42.07,36.8,-5.27,-31.95,-30.66,1.29
189,Social Media,FB,20200101,20201231,2445.81,2170.02,24.46,21.7,-2.76,-53.44,-52.64,0.81
190,Social Media,FB,20210101,20211231,3131.38,3267.49,31.31,32.67,1.36,-35.05,-32.29,2.76
191,Entertainment,DIS,20120101,20121231,2560.09,2890.07,25.6,28.9,3.3,-27.33,-27.29,0.04
192,Entertainment,DIS,20130101,20131231,5133.74,5179.44,51.34,51.79,0.46,-31.9,-31.29,0.6
193,Entertainment,DIS,20140101,20141231,2742.92,2924.18,27.43,29.24,1.81,-26.42,-26.29,0.14
194,Entertainment,DIS,20150101,20151231,1417.04,1422.51,14.17,14.23,0.05,-25.3,-25.28,0.01
195,Entertainment,DIS,20160101,20161231,582.72,1161.86,5.83,11.62,5.79,-18.91,-18.83,0.08
196,Entertainment,DIS,20170101,20171231,163.04,254.99,1.63,2.55,0.92,-16.11,-16.01,0.09
197,Entertainment,DIS,20180101,20181231,59.19,-37.17,0.59,-0.37,-0.96,-17.98,-17.9,0.08
198,Entertainment,DIS,20190101,20191231,2984.83,3017.25,29.85,30.17,0.32,-29.61,-29.42,0.19
199,Entertainment,DIS,20200101,20201231,2358.02,2451.91,23.58,24.52,0.94,-53.06,-52.51,0.55
200,Entertainment,DIS,20210101,20211231,-1230.26,-946.33,-12.3,-9.46,2.84,-28.65,-28.61,0.03
201,Entertainment,NFLX,20120101,20121231,-1047.29,-414.49,-10.47,-4.14,6.33,-58.09,-58.06,0.03
202,Entertainment,NFLX,20130101,20131231,27552.84,25872.92,275.53,258.73,-16.8,-75.1,-74.95,0.15
203,Entertainment,NFLX,20140101,20141231,37.66,445.92,0.38,4.46,4.08,-35.79,-35.79,0.0
204,Entertainment,NFLX,20150101,20151231,14321.97,14767.2,143.22,147.67,4.45,-64.92,-64.25,0.67
205,Entertainment,NFLX,20160101,20161231,1250.8,1824.35,12.51,18.24,5.74,-37.58,-37.32,0.26
206,Entertainment,NFLX,20170101,20171231,4649.25,4442.5,46.49,44.43,-2.07,-35.32,-34.03,1.29
207,Entertainment,NFLX,20180101,20181231,2253.37,1757.23,22.53,17.57,-4.96,-50.74,-47.58,3.16
208,Entertainment,NFLX,20190101,20191231,128.07,-900.96,1.28,-9.01,-10.29,-33.19,-32.94,0.26
209,Entertainment,NFLX,20200101,20201231,5317.41,5273.89,53.17,52.74,-0.44,-46.76,-46.66,0.09
210,Entertainment,NFLX,20210101,20211231,1936.41,2066.43,19.36,20.66,1.3,-30.71,-29.63,1.07
211,Entertainment,FB,20120101,20121231,-2035.08,3825.54,-20.35,38.26,58.61,-45.05,-38.2,6.84
212,Entertainment,FB,20130101,20131231,8210.22,3016.43,82.1,30.16,-51.94,-60.58,-42.99,17.59
213,Entertainment,FB,20140101,20141231,3544.61,3870.0,35.45,38.7,3.25,-34.12,-34.05,0.08
214,Entertainment,FB,20150101,20151231,3525.63,4277.68,35.26,42.78,7.52,-31.95,-31.79,0.16
215,Entertainment,FB,20160101,20161231,1900.88,2061.72,19.01,20.62,1.61,-30.46,-30.35,0.12
216,Entertainment,FB,20170101,20171231,4249.41,3813.49,42.49,38.13,-4.36,-32.24,-30.39,1.84
217,Entertainment,FB,20180101,20181231,-2825.91,-2469.48,-28.26,-24.69,3.56,-42.93,-42.45,0.49
218,Entertainment,FB,20190101,20191231,4207.17,3679.67,42.07,36.8,-5.27,-31.95,-30.66,1.29
219,Entertainment,FB,20200101,20201231,2445.81,2170.02,24.46,21.7,-2.76,-53.44,-52.64,0.81
220,Entertainment,FB,20210101,20211231,3131.38,3267.49,31.31,32.67,1.36,-35.05,-32.29,2.76
221,Retail,WMT,20120101,20121231,1616.82,1512.39,16.17,15.12,-1.04,-26.68,-28.81,-2.12
222,Retail,WMT,20130101,20131231,1725.95,1676.24,17.26,16.76,-0.5,-17.57,-16.85,0.71
223,Retail,WMT,20140101,20141231,1376.15,1522.39,13.76,15.22,1.46,-18.8,-18.74,0.06
224,Retail,WMT,20150101,20151231,-3023.86,-2760.82,-30.24,-27.61,2.63,-36.7,-34.74,1.96
225,Retail,WMT,20160101,20161231,1148.84,1416.01,11.49,14.16,2.67,-20.36,-20.31,0.05
226,Retail,WMT,20170101,20171231,4825.19,4996.51,48.25,49.97,1.71,-35.97,-35.88,0.08
227,Retail,WMT,20180101,20181231,-706.61,-625.49,-7.07,-6.25,0.81,-23.97,-23.97,0.0
228,Retail,WMT,20190101,20191231,2719.17,2696.28,27.19,26.96,-0.23,-25.83,-25.79,0.04
229,Retail,WMT,20200101,20201231,2609.84,2665.04,26.1,26.65,0.55,-32.38,-32.19,0.19
230,Retail,WMT,20210101,20211231,-40.13,52.44,-0.4,0.52,0.93,-17.53,-17.42,0.11
231,Retail,COST,20120101,20121231,3200.08,2871.02,32.0,28.71,-3.29,-26.42,-24.61,1.82
232,Retail,COST,20130101,20131231,1910.8,1940.33,19.11,19.4,0.3,-21.39,-21.21,0.18
233,Retail,COST,20140101,20141231,2462.52,2454.87,24.63,24.55,-0.08,-24.83,-24.7,0.13
234,Retail,COST,20150101,20151231,1689.57,2137.9,16.9,21.38,4.48,-21.25,-21.07,0.18
235,Retail,COST,20160101,20161231,678.04,709.88,6.78,7.1,0.32,-17.32,-17.22,0.1
236,Retail,COST,20170101,20171231,2161.65,1943.23,21.62,19.43,-2.18,-22.68,-22.59,0.09
237,Retail,COST,20180101,20181231,861.35,664.38,8.61,6.64,-1.97,-27.55,-27.43,0.13
238,Retail,COST,20190101,20191231,4201.54,4010.64,42.02,40.11,-1.91,-32.49,-32.03,0.46
239,Retail,COST,20200101,20201231,2910.3,2817.09,29.1,28.17,-0.93,-29.56,-29.15,0.41
240,Retail,COST,20210101,20211231,5322.98,5489.38,53.23,54.89,1.66,-45.22,-44.35,0.87
