,Sector,Stock,Range_Start,Range_End,Buy&Hold_Profit,WithModel_Profit,Buy&Hold_CAGR(in %),WithModel_CAGR(in %),CAGR_Performance(in %),Buy&Hold_MDD(in %),WithModel_MDD(in %),MDD_Performance(in %)
239,Retail,COST,20200101,20201231,2910.3,2166.15,29.1,21.66,-7.44,-29.56,-23.9,5.66
240,Retail,COST,20210101,20211231,5322.98,4524.89,53.23,45.25,-7.98,-45.22,-41.82,3.4
241,Retail,TGT,20120101,20121231,2255.97,2383.99,22.56,23.84,1.28,-27.16,-27.1,0.06
242,Retail,TGT,20130101,20131231,543.27,177.39,5.43,1.77,-3.66,-19.06,-15.77,3.29
243,Retail,TGT,20140101,20141231,2373.44,1375.37,23.73,13.75,-9.98,-28.71,-22.43,6.28
244,Retail,TGT,20150101,20151231,-255.09,716.91,-2.55,7.17,9.72,-16.17,-16.44,-0.27
245,Retail,TGT,20160101,20161231,491.19,840.6,4.91,8.41,3.49,-19.97,-19.18,0.79
246,Retail,TGT,20170101,20171231,-479.93,-776.73,-4.8,-7.77,-2.97,-28.51,-30.04,-1.53
247,Retail,TGT,20180101,20181231,-293.26,-241.47,-2.93,-2.41,0.52,-31.53,-32.21,-0.69
248,Retail,TGT,20190101,20191231,9062.23,7510.49,90.62,75.1,-15.52,-49.47,-45.33,4.13
249,Retail,TGT,20200101,20201231,4398.29,5164.83,43.98,51.65,7.67,-50.18,-47.78,2.39
250,Retail,TGT,20210101,20211231,2187.91,2815.59,21.88,28.16,6.28,-35.91,-31.77,4.14
251,Retail,BBY,20120101,20121231,-5223.84,-4058.89,-52.24,-40.59,11.65,-56.49,-55.99,0.5
252,Retail,BBY,20130101,20131231,24427.98,24317.9,244.28,243.18,-1.1,-73.82,-72.61,1.21
253,Retail,BBY,20140101,20141231,733.73,1082.46,7.34,10.82,3.49,-44.96,-46.77,-1.81
254,Retail,BBY,20150101,20151231,-1878.06,-2055.81,-18.78,-20.56,-1.78,-30.0,-28.83,1.17
255,Retail,BBY,20160101,20161231,5563.48,4911.46,55.63,49.11,-6.52,-50.73,-48.05,2.68
256,Retail,BBY,20170101,20171231,6131.09,7747.04,61.31,77.47,16.16,-39.93,-44.98,-5.05
257,Retail,BBY,20180101,20181231,-2412.91,-2079.58,-24.13,-20.8,3.33,-41.14,-43.45,-2.31
258,Retail,BBY,20190101,20191231,5683.0,2423.22,56.83,24.23,-32.6,-38.84,-26.4,12.44
259,Retail,BBY,20200101,20201231,1700.29,2296.43,17.0,22.96,5.96,-59.66,-61.68,-2.03
260,Retail,BBY,20210101,20211231,-299.69,-212.61,-3.0,-2.13,0.87,-29.2,-30.62,-1.42
261,Retail,HD,20120101,20121231,4181.09,4176.2,41.81,41.76,-0.05,-35.11,-34.85,0.25
262,Retail,HD,20130101,20131231,3168.89,2631.19,31.69,26.31,-5.38,-24.12,-20.3,3.82
263,Retail,HD,20140101,20141231,3043.51,2175.75,30.44,21.76,-8.68,-29.7,-24.57,5.13
264,Retail,HD,20150101,20151231,2692.54,4122.66,26.93,41.23,14.3,-26.49,-32.15,-5.66
265,Retail,HD,20160101,20161231,1085.22,1392.79,10.85,13.93,3.08,-21.0,-23.6,-2.6
266,Retail,HD,20170101,20171231,4541.94,2994.99,45.42,29.95,-15.47,-31.41,-23.95,7.46
267,Retail,HD,20180101,20181231,-901.58,-1278.26,-9.02,-12.78,-3.77,-25.05,-26.81,-1.75
268,Retail,HD,20190101,20191231,2503.06,1842.37,25.03,18.42,-6.61,-28.5,-22.78,5.73
269,Retail,HD,20200101,20201231,2194.15,1596.33,21.94,15.96,-5.98,-48.95,-47.71,1.24
270,Retail,HD,20210101,20211231,5585.23,6026.67,55.85,60.27,4.41,-40.74,-42.51,-1.77
271,Franchise,MCD,20120101,20121231,-1002.76,-79.22,-10.03,-0.79,9.24,-15.4,-14.93,0.47
272,Franchise,MCD,20130101,20131231,1017.84,986.03,10.18,9.86,-0.32,-12.67,-12.73,-0.06
273,Franchise,MCD,20140101,20141231,71.71,57.9,0.72,0.58,-0.14,-12.88,-12.4,0.48
274,Franchise,MCD,20150101,20151231,3056.54,1974.73,30.57,19.75,-10.82,-27.78,-19.8,7.98
275,Franchise,MCD,20160101,20161231,938.45,1553.94,9.38,15.54,6.15,-13.92,-18.73,-4.82
276,Franchise,MCD,20170101,20171231,4711.94,4332.16,47.12,43.32,-3.8,-32.93,-30.68,2.25
277,Franchise,MCD,20180101,20181231,345.32,558.98,3.45,5.59,2.14,-23.23,-23.38,-0.15
278,Franchise,MCD,20190101,20191231,1142.03,1322.95,11.42,13.23,1.81,-22.49,-21.92,0.56
279,Franchise,MCD,20200101,20201231,453.59,883.53,4.54,8.84,4.3,-42.05,-39.83,2.22
280,Franchise,MCD,20210101,20211231,2693.36,3692.9,26.93,36.93,10.0,-25.46,-30.62,-5.17
281,Franchise,YUM,20120101,20121231,964.92,2062.73,9.65,20.63,10.98,-20.28,-22.66,-2.38
282,Franchise,YUM,20130101,20131231,1689.46,2715.44,16.89,27.15,10.26,-24.42,-28.02,-3.6
283,Franchise,YUM,20140101,20141231,-1.32,-51.09,-0.01,-0.51,-0.5,-21.37,-21.74,-0.37
284,Franchise,YUM,20150101,20151231,206.78,-1208.05,2.07,-12.08,-14.15,-29.0,-26.11,2.89
285,Franchise,YUM,20160101,20161231,3272.01,4203.53,32.72,42.04,9.32,-29.0,-31.38,-2.38
286,Franchise,YUM,20170101,20171231,2969.62,2666.99,29.7,26.67,-3.03,-25.59,-23.28,2.3
287,Franchise,YUM,20180101,20181231,1227.94,1310.01,12.28,13.1,0.82,-18.53,-20.69,-2.16
288,Franchise,YUM,20190101,20191231,1157.39,523.67,11.57,5.24,-6.34,-26.29,-23.98,2.31
289,Franchise,YUM,20200101,20201231,792.35,1097.04,7.92,10.97,3.05,-48.55,-50.31,-1.76
290,Franchise,YUM,20210101,20211231,3165.16,2834.51,31.65,28.35,-3.31,-27.61,-26.04,1.58
291,Franchise,SBUX,20120101,20121231,1300.37,1686.45,13.0,16.86,3.86,-29.38,-24.52,4.86
292,Franchise,SBUX,20130101,20131231,4204.27,2818.59,42.04,28.19,-13.86,-36.0,-30.82,5.18
293,Franchise,SBUX,20140101,20141231,684.73,880.07,6.85,8.8,1.95,-18.03,-16.75,1.29
294,Franchise,SBUX,20150101,20151231,5145.34,5799.41,51.45,57.99,6.54,-38.37,-38.23,0.13
295,Franchise,SBUX,20160101,20161231,16.08,349.17,0.16,3.49,3.33,-15.79,-16.79,-1.0
296,Franchise,SBUX,20170101,20171231,96.84,67.25,0.97,0.67,-0.3,-18.02,-16.97,1.06
297,Franchise,SBUX,20180101,20181231,1013.41,497.87,10.13,4.98,-5.16,-30.29,-27.5,2.79
298,Franchise,SBUX,20190101,20191231,3969.23,3456.39,39.69,34.56,-5.13,-37.36,-32.7,4.66
299,Franchise,SBUX,20200101,20201231,1971.99,2606.07,19.72,26.06,6.34,-47.63,-50.18,-2.55
300,Franchise,SBUX,20210101,20211231,1180.35,2228.65,11.8,22.29,10.48,-23.7,-26.83,-3.13
301,Franchise,DPZ,20120101,20121231,3522.91,3840.49,35.23,38.4,3.18,-33.61,-36.9,-3.29
302,Franchise,DPZ,20130101,20131231,5535.9,5507.59,55.36,55.08,-0.28,-37.56,-37.7,-0.13
303,Franchise,DPZ,20140101,20141231,3744.93,4037.78,37.45,40.38,2.93,-30.81,-33.05,-2.24
304,Franchise,DPZ,20150101,20151231,1147.45,2016.33,11.47,20.16,8.69,-19.54,-20.75,-1.21
305,Franchise,DPZ,20160101,20161231,5033.18,4231.1,50.33,42.31,-8.02,-40.36,-35.44,4.92
306,Franchise,DPZ,20170101,20171231,1621.71,1791.68,16.22,17.92,1.7,-25.18,-24.17,1.02
307,Franchise,DPZ,20180101,20181231,2395.08,3337.1,23.95,33.37,9.42,-34.42,-38.13,-3.71
308,Franchise,DPZ,20190101,20191231,2184.53,3647.03,21.85,36.47,14.62,-25.32,-28.79,-3.46
309,Franchise,DPZ,20200101,20201231,3180.93,7943.63,31.81,79.44,47.63,-37.53,-47.27,-9.74
310,Franchise,DPZ,20210101,20211231,4270.44,5798.38,42.7,57.98,15.28,-41.96,-46.57,-4.62
311,Real Estate,HST,20120101,20121231,200.56,-280.58,2.01,-2.81,-4.81,-19.09,-18.1,0.99
312,Real Estate,HST,20130101,20131231,1777.8,2745.3,17.78,27.45,9.67,-19.12,-23.67,-4.55
313,Real Estate,HST,20140101,20141231,2952.17,2612.38,29.52,26.12,-3.4,-27.99,-26.03,1.96
314,Real Estate,HST,20150101,20151231,-3147.7,-2415.1,-31.48,-24.15,7.33,-34.6,-30.4,4.19
315,Real Estate,HST,20160101,20161231,3636.21,2573.48,36.36,25.73,-10.63,-36.85,-31.5,5.35
316,Real Estate,HST,20170101,20171231,1392.4,1638.01,13.92,16.38,2.46,-17.06,-19.06,-2.0
317,Real Estate,HST,20180101,20181231,-1514.73,-865.78,-15.15,-8.66,6.49,-26.86,-21.76,5.09
318,Real Estate,HST,20190101,20191231,1130.83,2230.61,11.31,22.31,11.0,-20.99,-20.85,0.14
319,Real Estate,HST,20200101,20201231,-1550.57,-1122.34,-15.51,-11.22,4.28,-48.83,-50.68,-1.85
320,Real Estate,HST,20210101,20211231,2048.69,4426.22,20.49,44.26,23.78,-27.85,-39.67,-11.83
321,Real Estate,EQR,20120101,20121231,340.75,1441.52,3.41,14.42,11.01,-18.23,-21.42,-3.2
322,Real Estate,EQR,20130101,20131231,-724.16,164.64,-7.24,1.65,8.89,-16.45,-14.21,2.24
323,Real Estate,EQR,20140101,20141231,4043.72,4557.54,40.44,45.58,5.14,-30.47,-33.19,-2.72
324,Real Estate,EQR,20150101,20151231,999.39,2677.95,9.99,26.78,16.79,-17.06,-27.84,-10.79
325,Real Estate,EQR,20160101,20161231,-282.27,-172.33,-2.82,-1.72,1.1,-16.71,-18.26,-1.54
326,Real Estate,EQR,20170101,20171231,288.25,-73.02,2.88,-0.73,-3.61,-16.66,-13.74,2.92
327,Real Estate,EQR,20180101,20181231,791.82,-11.27,7.92,-0.11,-8.03,-25.2,-19.09,6.1
328,Real Estate,EQR,20190101,20191231,2416.35,1957.14,24.16,19.57,-4.59,-26.99,-22.64,4.35
329,Real Estate,EQR,20200101,20201231,-2347.77,-3663.63,-23.48,-36.64,-13.16,-45.23,-53.93,-8.71
330,Real Estate,EQR,20210101,20211231,5946.44,6028.51,59.46,60.29,0.82,-36.99,-37.26,-0.27
331,Real Estate,AVB,20120101,20121231,745.76,2342.19,7.46,23.42,15.96,-18.69,-26.45,-7.76
332,Real Estate,AVB,20130101,20131231,-1005.64,-54.57,-10.06,-0.55,9.51,-17.13,-14.65,2.48
333,Real Estate,AVB,20140101,20141231,4377.25,4792.25,43.77,47.92,4.15,-34.39,-35.46,-1.07
334,Real Estate,AVB,20150101,20151231,1007.38,1162.01,10.07,11.62,1.55,-15.33,-17.32,-1.99
335,Real Estate,AVB,20160101,20161231,49.41,583.23,0.49,5.83,5.34,-15.86,-15.07,0.79
336,Real Estate,AVB,20170101,20171231,451.96,318.81,4.52,3.19,-1.33,-14.4,-12.5,1.9
337,Real Estate,AVB,20180101,20181231,278.15,-79.62,2.78,-0.8,-3.58,-22.03,-19.66,2.38
338,Real Estate,AVB,20190101,20191231,2201.94,1811.43,22.02,18.11,-3.91,-23.2,-19.51,3.69
339,Real Estate,AVB,20200101,20201231,-1947.15,-3325.98,-19.47,-33.26,-13.79,-45.05,-48.66,-3.61
340,Real Estate,AVB,20210101,20211231,6326.7,5389.88,63.27,53.9,-9.37,-38.58,-35.38,3.2
341,Real Estate,PLD,20120101,20121231,2636.56,2614.69,26.37,26.15,-0.22,-24.05,-22.04,2.01
342,Real Estate,PLD,20130101,20131231,85.06,1350.27,0.85,13.5,12.65,-21.66,-20.32,1.33
343,Real Estate,PLD,20140101,20141231,1997.8,1664.77,19.98,16.65,-3.33,-19.04,-16.68,2.36
344,Real Estate,PLD,20150101,20151231,73.13,712.71,0.73,7.13,6.4,-21.91,-20.88,1.03
345,Real Estate,PLD,20160101,20161231,3121.31,2525.37,31.21,25.25,-5.96,-35.75,-32.66,3.09
346,Real Estate,PLD,20170101,20171231,2492.6,1253.34,24.93,12.53,-12.39,-29.65,-19.97,9.68
347,Real Estate,PLD,20180101,20181231,-496.74,253.71,-4.97,2.54,7.5,-17.37,-23.2,-5.83
348,Real Estate,PLD,20190101,20191231,4976.33,4828.03,49.76,48.28,-1.48,-35.76,-34.08,1.68
349,Real Estate,PLD,20200101,20201231,1326.38,3130.92,13.26,31.31,18.05,-44.19,-48.4,-4.21
350,Real Estate,PLD,20210101,20211231,7798.97,5859.32,77.99,58.59,-19.4,-43.11,-38.68,4.43
351,Real Estate,SPG,20120101,20121231,2499.71,2405.97,25.0,24.06,-0.94,-24.44,-22.34,2.1
352,Real Estate,SPG,20130101,20131231,-105.24,-68.83,-1.05,-0.69,0.36,-19.37,-18.83,0.54
353,Real Estate,SPG,20140101,20141231,2430.68,1788.38,24.31,17.88,-6.42,-21.89,-17.41,4.48
354,Real Estate,SPG,20150101,20151231,330.87,873.61,3.31,8.74,5.43,-17.45,-20.92,-3.47
355,Real Estate,SPG,20160101,20161231,-248.35,-333.14,-2.48,-3.33,-0.85,-22.24,-16.38,5.86
356,Real Estate,SPG,20170101,20171231,-333.96,-171.74,-3.34,-1.72,1.62,-17.08,-14.44,2.64
357,Real Estate,SPG,20180101,20181231,433.07,314.84,4.33,3.15,-1.18,-25.36,-23.18,2.18
358,Real Estate,SPG,20190101,20191231,-1073.91,-698.13,-10.74,-6.98,3.76,-19.69,-14.41,5.28
359,Real Estate,SPG,20200101,20201231,-3813.41,-4040.25,-38.13,-40.4,-2.27,-69.93,-68.56,1.38
360,Real Estate,SPG,20210101,20211231,9481.53,9854.19,94.82,98.54,3.73,-52.47,-51.88,0.59
361,Telecommunication,T,20120101,20121231,1537.62,1702.59,15.38,17.03,1.65,-26.61,-26.33,0.28
362,Telecommunication,T,20130101,20131231,602.08,59.94,6.02,0.6,-5.42,-16.43,-14.62,1.81
363,Telecommunication,T,20140101,20141231,313.29,810.62,3.13,8.11,4.97,-17.23,-15.79,1.44
364,Telecommunication,T,20150101,20151231,710.51,1171.84,7.11,11.72,4.61,-11.65,-12.75,-1.1
365,Telecommunication,T,20160101,20161231,3111.41,3198.04,31.11,31.98,0.87,-24.26,-25.1,-0.84
366,Telecommunication,T,20170101,20171231,7.11,-259.15,0.07,-2.59,-2.66,-20.02,-18.1,1.92
367,Telecommunication,T,20180101,20181231,-2063.26,-2598.89,-20.63,-25.99,-5.36,-26.34,-30.16,-3.82
368,Telecommunication,T,20190101,20191231,3198.65,2324.66,31.99,23.25,-8.74,-28.55,-27.32,1.23
369,Telecommunication,T,20200101,20201231,-2290.4,-1670.36,-22.9,-16.7,6.2,-29.7,-29.12,0.58
370,Telecommunication,T,20210101,20211231,-921.66,-92.52,-9.22,-0.93,8.29,-30.98,-21.2,9.78
371,Telecommunication,TMUS,20120101,20121231,1718.35,-1090.08,17.18,-10.9,-28.08,-57.16,-48.04,9.12
372,Telecommunication,TMUS,20130101,20131231,16395.08,15425.31,163.95,154.25,-9.7,-62.4,-60.94,1.46
373,Telecommunication,TMUS,20140101,20141231,-1912.19,-1592.24,-19.12,-15.92,3.2,-30.19,-31.65,-1.46
374,Telecommunication,TMUS,20150101,20151231,3541.55,5387.97,35.42,53.88,18.46,-32.21,-40.82,-8.61
375,Telecommunication,TMUS,20160101,20161231,4470.01,4594.84,44.7,45.95,1.25,-42.39,-41.79,0.6
376,Telecommunication,TMUS,20170101,20171231,1495.03,906.21,14.95,9.06,-5.89,-19.25,-17.14,2.12
377,Telecommunication,TMUS,20180101,20181231,-409.66,-64.19,-4.1,-0.64,3.45,-20.99,-20.36,0.63
378,Telecommunication,TMUS,20190101,20191231,1342.07,2378.22,13.42,23.78,10.36,-21.16,-26.71,-5.55
379,Telecommunication,TMUS,20200101,20201231,6667.51,8222.72,66.68,82.23,15.55,-44.42,-49.59,-5.17
380,Telecommunication,TMUS,20210101,20211231,-1298.48,-2192.75,-12.98,-21.93,-8.94,-28.25,-33.02,-4.77
381,Telecommunication,VZ,20120101,20121231,1399.26,1201.85,13.99,12.02,-1.97,-23.76,-20.8,2.96
382,Telecommunication,VZ,20130101,20131231,1925.73,934.93,19.26,9.35,-9.91,-23.33,-19.84,3.49
383,Telecommunication,VZ,20140101,20141231,41.95,957.49,0.42,9.57,9.16,-15.85,-18.38,-2.53
384,Telecommunication,VZ,20150101,20151231,203.62,372.97,2.04,3.73,1.69,-15.09,-15.99,-0.9
385,Telecommunication,VZ,20160101,20161231,2244.87,2079.69,22.45,20.8,-1.65,-23.25,-19.89,3.36
386,Telecommunication,VZ,20170101,20171231,503.08,114.41,5.03,1.14,-3.89,-20.37,-16.87,3.51
387,Telecommunication,VZ,20180101,20181231,1026.65,111.43,10.27,1.11,-9.15,-25.98,-22.12,3.87
388,Telecommunication,VZ,20190101,20191231,935.89,1911.32,9.36,19.11,9.75,-16.97,-22.37,-5.39
389,Telecommunication,VZ,20200101,20201231,178.47,408.61,1.78,4.09,2.3,-22.36,-22.89,-0.53
390,Telecommunication,VZ,20210101,20211231,-654.82,-245.2,-6.55,-2.45,4.1,-14.72,-11.09,3.63
391,Telecommunication,CMCSA,20120101,20121231,4524.55,3998.67,45.25,39.99,-5.26,-34.39,-32.26,2.13
392,Telecommunication,CMCSA,20130101,20131231,3796.77,4280.44,37.97,42.8,4.84,-26.02,-29.03,-3.01
393,Telecommunication,CMCSA,20140101,20141231,1255.38,963.08,12.55,9.63,-2.92,-16.27,-15.35,0.92
394,Telecommunication,CMCSA,20150101,20151231,111.65,-32.84,1.12,-0.33,-1.44,-18.8,-14.93,3.87
395,Telecommunication,CMCSA,20160101,20161231,2952.97,4979.15,29.53,49.79,20.26,-25.88,-33.89,-8.01
396,Telecommunication,CMCSA,20170101,20171231,1493.1,1273.37,14.93,12.73,-2.2,-16.54,-16.31,0.23
397,Telecommunication,CMCSA,20180101,20181231,-1351.07,-1666.92,-13.51,-16.67,-3.16,-28.7,-28.9,-0.19
398,Telecommunication,CMCSA,20190101,20191231,2755.03,3007.83,27.55,30.08,2.53,-26.16,-26.66,-0.5
399,Telecommunication,CMCSA,20200101,20201231,1505.19,1763.91,15.05,17.64,2.59,-39.14,-42.9,-3.76
400,Telecommunication,CMCSA,20210101,20211231,-56.2,-248.78,-0.56,-2.49,-1.93,-24.31,-21.71,2.6
401,Telecommunication,CHTR,20120101,20121231,2946.46,1571.81,29.46,15.72,-13.75,-31.99,-24.16,7.84
402,Telecommunication,CHTR,20130101,20131231,7250.71,7262.5,72.51,72.62,0.12,-46.19,-44.15,2.04
403,Telecommunication,CHTR,20140101,20141231,2285.22,3062.05,22.85,30.62,7.77,-30.76,-33.98,-3.22
404,Telecommunication,CHTR,20150101,20151231,1235.84,3082.78,12.36,30.83,18.47,-23.02,-32.19,-9.17
405,Telecommunication,CHTR,20160101,20161231,5024.68,6685.9,50.25,66.86,16.61,-39.95,-45.57,-5.62
406,Telecommunication,CHTR,20170101,20171231,1264.95,307.48,12.65,3.07,-9.57,-27.23,-25.26,1.97
407,Telecommunication,CHTR,20180101,20181231,-1963.03,-1139.15,-19.63,-11.39,8.24,-33.17,-27.82,5.35
408,Telecommunication,CHTR,20190101,20191231,5947.23,6384.64,59.47,63.85,4.37,-42.35,-41.36,0.99
409,Telecommunication,CHTR,20200101,20201231,2882.1,2536.44,28.82,25.36,-3.46,-45.16,-45.23,-0.08
410,Telecommunication,CHTR,20210101,20211231,278.12,-302.3,2.78,-3.02,-5.8,-28.26,-21.02,7.25
411,Energy & Resources,DOW,20190101,20191231,75.07,-436.51,0.75,-4.37,-5.12,-29.18,-28.44,0.74
412,Energy & Resources,DOW,20200101,20201231,1180.35,908.97,11.8,9.09,-2.71,-61.1,-54.9,6.2
413,Energy & Resources,DOW,20210101,20211231,290.0,-158.12,2.9,-1.58,-4.48,-27.76,-22.61,5.15
414,Energy & Resources,DD,20120101,20121231,641.0,351.9,6.41,3.52,-2.89,-19.63,-20.82,-1.19
415,Energy & Resources,DD,20130101,20131231,3861.14,2774.38,38.61,27.74,-10.87,-34.23,-27.69,6.54
416,Energy & Resources,DD,20140101,20141231,949.82,1211.72,9.5,12.12,2.62,-24.41,-24.56,-0.15
417,Energy & Resources,DD,20150101,20151231,1925.58,1883.15,19.26,18.83,-0.42,-30.18,-28.24,1.94
418,Energy & Resources,DD,20160101,20161231,2842.09,2291.51,28.42,22.92,-5.51,-31.84,-29.57,2.28
419,Energy & Resources,DD,20170101,20171231,2771.04,2121.01,27.71,21.21,-6.5,-23.63,-21.07,2.56
420,Energy & Resources,DD,20180101,20181231,-2752.26,-2715.58,-27.52,-27.16,0.37,-34.33,-32.62,1.71
421,Energy & Resources,DD,20190101,20191231,-1999.57,-2084.2,-20.0,-20.84,-0.85,-23.92,-24.75,-0.83
422,Energy & Resources,DD,20200101,20201231,1690.43,1566.88,16.9,15.67,-1.24,-58.09,-57.2,0.89
423,Energy & Resources,DD,20210101,20211231,129.38,560.91,1.29,5.61,4.32,-21.72,-23.31,-1.6
424,Luxury goods,RACE,20150101,20151231,-1065.31,-1471.82,-10.65,-14.72,-4.07,-16.08,-17.52,-1.44
425,Luxury goods,RACE,20160101,20161231,3665.67,5869.93,36.66,58.7,22.04,-45.52,-51.22,-5.7
426,Luxury goods,RACE,20170101,20171231,8097.0,8012.53,80.97,80.13,-0.84,-51.72,-47.08,4.64
427,Luxury goods,RACE,20180101,20181231,-1281.96,457.25,-12.82,4.57,17.39,-36.01,-27.52,8.49
428,Luxury goods,RACE,20190101,20191231,4768.65,3329.37,47.69,33.29,-14.39,-36.55,-30.47,6.08
429,Luxury goods,RACE,20200101,20201231,3494.9,2328.5,34.95,23.29,-11.66,-45.06,-38.3,6.76
430,Luxury goods,RACE,20210101,20211231,1927.06,929.87,19.27,9.3,-9.97,-31.95,-24.24,7.71
431,Luxury goods,EL,20120101,20121231,399.97,1151.77,4.0,11.52,7.52,-23.26,-25.59,-2.33
432,Luxury goods,EL,20130101,20131231,2120.93,2736.52,21.21,27.37,6.16,-19.57,-22.46,-2.88
433,Luxury goods,EL,20140101,20141231,630.53,-184.39,6.31,-1.84,-8.15,-15.67,-12.52,3.14
434,Luxury goods,EL,20150101,20151231,1885.18,1981.61,18.85,19.82,0.96,-23.11,-23.06,0.05
435,Luxury goods,EL,20160101,20161231,-594.75,313.58,-5.95,3.14,9.08,-20.54,-19.48,1.06
436,Luxury goods,EL,20170101,20171231,6516.38,5198.55,65.16,51.99,-13.18,-41.81,-36.82,4.99
437,Luxury goods,EL,20180101,20181231,-15.86,2574.7,-0.16,25.75,25.91,-21.68,-27.12,-5.44
438,Luxury goods,EL,20190101,20191231,5844.25,7681.23,58.44,76.81,18.37,-41.65,-47.59,-5.94
439,Luxury goods,EL,20200101,20201231,2626.9,4869.09,26.27,48.69,22.42,-46.6,-55.52,-8.92
440,Luxury goods,EL,20210101,20211231,4194.89,5056.44,41.95,50.56,8.62,-36.16,-36.91,-0.75
441,Luxury goods,PVH,20120101,20121231,4568.98,6483.72,45.69,64.84,19.15,-37.58,-42.3,-4.72
442,Luxury goods,PVH,20130101,20131231,1373.72,2651.49,13.74,26.51,12.78,-23.28,-23.65,-0.37
443,Luxury goods,PVH,20140101,20141231,-373.19,-559.51,-3.73,-5.6,-1.86,-19.12,-18.57,0.55
444,Luxury goods,PVH,20150101,20151231,-3823.42,-4015.29,-38.23,-40.15,-1.92,-38.81,-39.89,-1.08
445,Luxury goods,PVH,20160101,20161231,2874.37,1943.25,28.74,19.43,-9.31,-42.83,-40.54,2.28
446,Luxury goods,PVH,20170101,20171231,4848.97,2626.42,48.49,26.26,-22.23,-38.19,-25.52,12.66
447,Luxury goods,PVH,20180101,20181231,-3442.37,-3943.73,-34.42,-39.44,-5.01,-48.38,-49.0,-0.63
448,Luxury goods,PVH,20190101,20191231,123.07,-241.86,1.23,-2.42,-3.65,-47.66,-47.71,-0.05
449,Luxury goods,PVH,20200101,20201231,-1104.02,-3879.48,-11.04,-38.79,-27.75,-71.02,-69.98,1.05
450,Luxury goods,PVH,20210101,20211231,365.45,2992.98,3.65,29.93,26.28,-33.19,-40.76,-7.57
