,Sector,Stock,Range_Start,Range_End,Buy&Hold_Profit,WithModel_Profit,Buy&Hold_CAGR(in %),WithModel_CAGR(in %),CAGR_Performance(in %),Buy&Hold_MDD(in %),WithModel_MDD(in %),MDD_Performance(in %)
18,BlockChain,FB,20190101,20191231,4207.17,4868.86,42.07,48.69,6.62,-31.95,-35.01,-3.06
19,BlockChain,FB,20200101,20201231,2445.81,899.48,24.46,8.99,-15.46,-53.44,-25.09,28.35
20,BlockChain,FB,20210101,20211231,3131.38,1970.37,31.31,19.7,-11.61,-35.05,-21.66,13.39
21,Airline,BA,20120101,20121231,171.77,-117.71,1.72,-1.18,-2.89,-12.52,-9.64,2.88
22,Airline,BA,20130101,20131231,8518.68,3432.14,85.19,34.32,-50.87,-49.12,-36.51,12.61
23,Airline,BA,20140101,20141231,-438.74,977.16,-4.39,9.77,14.16,-15.67,-12.8,2.86
24,Airline,BA,20150101,20151231,1354.71,1813.7,13.55,18.14,4.59,-19.46,-23.28,-3.82
25,Airline,BA,20160101,20161231,2353.76,1166.32,23.54,11.66,-11.87,-35.51,-17.74,17.76
26,Airline,BA,20170101,20171231,9079.59,5495.51,90.8,54.96,-35.84,-48.68,-36.89,11.8
27,Airline,BA,20180101,20181231,504.64,-949.41,5.05,-9.49,-14.54,-23.23,-20.56,2.67
28,Airline,BA,20190101,20191231,-287.58,3589.75,-2.88,35.9,38.77,-26.89,-31.9,-5.01
29,Airline,BA,20200101,20201231,-3506.89,6461.7,-35.07,64.62,99.69,-71.42,-48.33,23.1
30,Airline,BA,20210101,20211231,-45.64,932.87,-0.46,9.33,9.79,-31.38,-23.21,8.18
31,Airline,GD,20120101,20121231,-26.69,632.66,-0.27,6.33,6.59,-15.93,-9.71,6.23
32,Airline,GD,20130101,20131231,3709.92,2369.46,37.1,23.69,-13.4,-33.03,-23.31,9.72
33,Airline,GD,20140101,20141231,4937.26,4919.73,49.37,49.2,-0.18,-36.26,-34.39,1.87
34,Airline,GD,20150101,20151231,199.86,-289.85,2.0,-2.9,-4.9,-14.13,-13.52,0.61
35,Airline,GD,20160101,20161231,3469.84,2693.06,34.7,26.93,-7.77,-32.12,-25.63,6.49
36,Airline,GD,20170101,20171231,1707.42,561.2,17.07,5.61,-11.46,-19.36,-9.33,10.03
37,Airline,GD,20180101,20181231,-2250.85,-192.29,-22.51,-1.92,20.59,-34.64,-16.81,17.83
38,Airline,GD,20190101,20191231,1290.45,902.28,12.9,9.02,-3.88,-18.94,-12.86,6.08
39,Airline,GD,20200101,20201231,-1553.51,-1695.0,-15.54,-16.95,-1.41,-40.67,-27.26,13.41
40,Airline,GD,20210101,20211231,4153.63,2295.67,41.54,22.96,-18.58,-30.8,-22.99,7.81
41,Airline,LMT,20120101,20121231,1787.95,14.14,17.88,0.14,-17.74,-17.95,-11.3,6.65
42,Airline,LMT,20130101,20131231,6466.92,4429.41,64.67,44.29,-20.38,-44.49,-35.33,9.16
43,Airline,LMT,20140101,20141231,3466.77,2434.56,34.67,24.35,-10.32,-28.29,-20.98,7.31
44,Airline,LMT,20150101,20151231,1571.1,637.18,15.71,6.37,-9.34,-19.08,-10.63,8.45
45,Airline,LMT,20160101,20161231,1967.32,1735.05,19.67,17.35,-2.32,-27.17,-18.63,8.54
46,Airline,LMT,20170101,20171231,2750.8,647.05,27.51,6.47,-21.04,-24.69,-10.98,13.71
47,Airline,LMT,20180101,20181231,-1818.87,-98.9,-18.19,-0.99,17.2,-30.22,-16.36,13.86
48,Airline,LMT,20190101,20191231,4792.28,1202.32,47.92,12.02,-35.9,-33.41,-19.49,13.92
49,Airline,LMT,20200101,20201231,-1106.34,1668.64,-11.06,16.69,27.75,-35.02,-27.15,7.87
50,Airline,LMT,20210101,20211231,829.76,353.0,8.3,3.53,-4.77,-18.93,-16.3,2.64
51,Traveling,UBER,20190101,20191231,-3068.06,-1620.38,-30.68,-16.2,14.48,-44.53,-27.7,16.83
52,Traveling,UBER,20200101,20201231,5455.7,8733.78,54.56,87.34,32.78,-70.76,-54.13,16.64
53,Traveling,UBER,20210101,20211231,-1994.03,847.47,-19.94,8.47,28.42,-44.27,-29.6,14.67
54,Traveling,ABNB,20200101,20201231,264.17,1065.99,2.64,10.66,8.02,-15.88,-15.71,0.17
55,Traveling,ABNB,20210101,20211231,1387.97,4066.46,13.88,40.66,26.78,-39.9,-38.09,1.81
56,Traveling,MAR,20120101,20121231,1074.58,1548.84,10.75,15.49,4.74,-20.3,-19.01,1.29
57,Traveling,MAR,20130101,20131231,2755.67,1958.57,27.56,19.59,-7.97,-23.56,-17.61,5.95
58,Traveling,MAR,20140101,20141231,6193.84,5059.88,61.94,50.6,-11.34,-40.41,-34.2,6.2
59,Traveling,MAR,20150101,20151231,-1265.03,-613.92,-12.65,-6.14,6.51,-22.76,-15.49,7.27
60,Traveling,MAR,20160101,20161231,3412.18,1263.0,34.12,12.63,-21.49,-33.89,-21.61,12.28
61,Traveling,MAR,20170101,20171231,6825.45,4223.32,68.25,42.23,-26.02,-39.82,-29.52,10.3
62,Traveling,MAR,20180101,20181231,-2012.72,-41.55,-20.13,-0.42,19.71,-30.56,-10.37,20.19
63,Traveling,MAR,20190101,20191231,3963.91,2874.88,39.64,28.75,-10.89,-30.94,-25.45,5.48
64,Traveling,MAR,20200101,20201231,-1132.43,2802.84,-11.32,28.03,39.35,-58.97,-30.96,28.01
65,Traveling,MAR,20210101,20211231,2888.82,2118.68,28.89,21.19,-7.7,-30.75,-21.94,8.82
66,Traveling,BKNG,20120101,20121231,2505.58,2497.82,25.06,24.98,-0.08,-38.38,-34.9,3.48
67,Traveling,BKNG,20130101,20131231,7495.23,4186.39,74.95,41.86,-33.09,-45.37,-31.41,13.96
68,Traveling,BKNG,20140101,20141231,-91.29,875.43,-0.91,8.75,9.67,-24.85,-16.73,8.13
69,Traveling,BKNG,20150101,20151231,1813.84,2198.6,18.14,21.99,3.85,-32.41,-30.75,1.66
70,Traveling,BKNG,20160101,20161231,2775.38,530.25,27.75,5.3,-22.45,-39.51,-17.85,21.66
71,Traveling,BKNG,20170101,20171231,1378.28,78.58,13.78,0.79,-13.0,-25.07,-13.31,11.76
72,Traveling,BKNG,20180101,20181231,-668.26,1500.11,-6.68,15.0,21.68,-26.65,-18.65,8.0
73,Traveling,BKNG,20190101,20191231,2420.03,1735.77,24.2,17.36,-6.84,-20.86,-16.23,4.62
74,Traveling,BKNG,20200101,20201231,500.14,2330.43,5.0,23.3,18.3,-46.96,-30.03,16.92
75,Traveling,BKNG,20210101,20211231,550.38,2490.05,5.5,24.9,19.4,-26.69,-24.62,2.07
76,Semiconductors,INTC,20120101,20121231,-1836.19,-402.59,-18.36,-4.03,14.34,-32.01,-13.07,18.94
77,Semiconductors,INTC,20130101,20131231,2640.74,716.97,26.41,7.17,-19.24,-23.27,-14.94,8.33
78,Semiconductors,INTC,20140101,20141231,4835.78,4969.4,48.36,49.69,1.34,-38.67,-35.99,2.68
79,Semiconductors,INTC,20150101,20151231,-250.27,-202.09,-2.5,-2.02,0.48,-30.26,-24.55,5.7
80,Semiconductors,INTC,20160101,20161231,1938.31,32.65,19.38,0.33,-19.06,-28.42,-14.56,13.86
81,Semiconductors,INTC,20170101,20171231,2991.98,4260.9,29.92,42.61,12.69,-30.98,-34.64,-3.67
82,Semiconductors,INTC,20180101,20181231,791.35,154.68,7.91,1.55,-6.37,-25.86,-22.91,2.95
83,Semiconductors,INTC,20190101,20191231,2735.94,2263.52,27.36,22.64,-4.72,-28.63,-19.9,8.73
84,Semiconductors,INTC,20200101,20201231,-1540.81,-1172.41,-15.41,-11.72,3.68,-33.95,-33.5,0.45
85,Semiconductors,INTC,20210101,20211231,371.49,740.96,3.71,7.41,3.69,-28.58,-21.79,6.79
86,Semiconductors,NVDA,20120101,20121231,-1779.99,-1623.13,-17.8,-16.23,1.57,-29.79,-30.6,-0.81
87,Semiconductors,NVDA,20130101,20131231,2978.12,2001.17,29.78,20.01,-9.77,-27.53,-20.74,6.79
88,Semiconductors,NVDA,20140101,20141231,2880.98,2657.12,28.81,26.57,-2.24,-28.47,-28.09,0.37
89,Semiconductors,NVDA,20150101,20151231,6994.78,5982.36,69.95,59.82,-10.12,-43.67,-40.58,3.09
90,Semiconductors,NVDA,20160101,20161231,27880.18,23455.06,278.8,234.55,-44.25,-79.48,-73.36,6.11
91,Semiconductors,NVDA,20170101,20171231,8452.01,2942.69,84.52,29.43,-55.09,-55.94,-37.94,18.0
92,Semiconductors,NVDA,20180101,20181231,-3879.29,2261.41,-38.79,22.61,61.41,-56.23,-24.67,31.56
93,Semiconductors,NVDA,20190101,20191231,6312.14,2067.32,63.12,20.67,-42.45,-44.23,-24.79,19.44
94,Semiconductors,NVDA,20200101,20201231,11545.53,4040.05,115.46,40.4,-75.05,-66.0,-51.56,14.44
95,Semiconductors,NVDA,20210101,20211231,12030.4,12851.62,120.3,128.52,8.21,-63.82,-63.32,0.5
96,Semiconductors,QCOM,20120101,20121231,862.69,1212.53,8.63,12.13,3.5,-21.46,-17.9,3.56
97,Semiconductors,QCOM,20130101,20131231,1678.69,626.85,16.79,6.27,-10.52,-20.77,-15.7,5.07
98,Semiconductors,QCOM,20140101,20141231,370.76,247.06,3.71,2.47,-1.24,-15.38,-13.52,1.87
99,Semiconductors,QCOM,20150101,20151231,-3074.85,-2976.07,-30.75,-29.76,0.99,-34.48,-33.52,0.96
100,Semiconductors,QCOM,20160101,20161231,4786.99,1213.41,47.87,12.13,-35.74,-41.57,-29.33,12.25
101,Semiconductors,QCOM,20170101,20171231,137.41,1195.48,1.37,11.95,10.58,-27.28,-20.22,7.06
102,Semiconductors,QCOM,20180101,20181231,-957.53,1562.29,-9.58,15.62,25.2,-35.56,-32.93,2.63
103,Semiconductors,QCOM,20190101,20191231,6202.85,9746.42,62.03,97.46,35.44,-47.97,-50.48,-2.51
104,Semiconductors,QCOM,20200101,20201231,7129.85,2790.98,71.3,27.91,-43.39,-62.13,-40.3,21.82
105,Semiconductors,QCOM,20210101,20211231,1939.84,-516.28,19.4,-5.16,-24.56,-35.07,-28.83,6.24
106,Semiconductors,MU,20120101,20121231,-1746.17,2512.88,-17.46,25.13,42.59,-42.67,-34.96,7.71
107,Semiconductors,MU,20130101,20131231,19503.19,12831.54,195.03,128.32,-66.72,-68.71,-58.71,10.0
108,Semiconductors,MU,20140101,20141231,5032.95,5006.86,50.33,50.07,-0.26,-41.03,-37.85,3.18
109,Semiconductors,MU,20150101,20151231,-5821.74,-1175.34,-58.22,-11.75,46.46,-59.36,-32.06,27.3
110,Semiconductors,MU,20160101,20161231,6704.51,1678.62,67.05,16.79,-50.26,-58.93,-35.16,23.77
111,Semiconductors,MU,20170101,20171231,8679.94,6906.53,86.8,69.07,-17.73,-56.87,-46.16,10.71
112,Semiconductors,MU,20180101,20181231,-2928.81,302.94,-29.29,3.03,32.32,-53.94,-40.18,13.76
113,Semiconductors,MU,20190101,20191231,5106.41,2672.27,51.06,26.72,-24.34,-41.71,-28.72,12.99
114,Semiconductors,MU,20200101,20201231,2405.58,993.13,24.06,9.93,-14.12,-53.82,-34.37,19.45
115,Semiconductors,MU,20210101,20211231,2279.66,4043.22,22.8,40.43,17.64,-30.59,-31.75,-1.16
116,Semiconductors,AMD,20120101,20121231,-5960.56,-2044.61,-59.61,-20.45,39.16,-77.5,-48.07,29.42
117,Semiconductors,AMD,20130101,20131231,4325.17,2142.96,43.25,21.43,-21.82,-48.66,-43.38,5.28
118,Semiconductors,AMD,20140101,20141231,-3716.24,-7.06,-37.16,-0.07,37.09,-47.64,-20.19,27.45
119,Semiconductors,AMD,20150101,20151231,1287.0,5949.19,12.87,59.49,46.62,-49.53,-41.67,7.86
120,Semiconductors,AMD,20160101,20161231,44136.58,18570.16,441.37,185.7,-255.66,-85.26,-66.68,18.58
121,Semiconductors,AMD,20170101,20171231,-852.7,-727.19,-8.53,-7.27,1.26,-38.25,-38.57,-0.32
122,Semiconductors,AMD,20180101,20181231,5111.81,6275.83,51.12,62.76,11.64,-72.63,-55.95,16.69
123,Semiconductors,AMD,20190101,20191231,11553.05,6681.37,115.53,66.81,-48.72,-58.57,-48.39,10.18
124,Semiconductors,AMD,20200101,20201231,8799.65,5485.87,88.0,54.86,-33.14,-59.94,-49.06,10.87
125,Semiconductors,AMD,20210101,20211231,5521.33,4475.14,55.21,44.75,-10.46,-55.19,-46.4,8.79
126,Cloud Computing,IBM,20120101,20121231,476.11,1586.83,4.76,15.87,11.11,-16.06,-16.21,-0.14
127,Cloud Computing,IBM,20130101,20131231,-178.7,465.32,-1.79,4.65,6.44,-18.74,-12.62,6.12
128,Cloud Computing,IBM,20140101,20141231,-1295.58,-65.47,-12.96,-0.65,12.3,-22.07,-11.41,10.66
129,Cloud Computing,IBM,20150101,20151231,-938.09,-616.65,-9.38,-6.17,3.21,-22.89,-18.7,4.19
130,Cloud Computing,IBM,20160101,20161231,3096.01,1170.65,30.96,11.71,-19.25,-32.47,-15.61,16.86
131,Cloud Computing,IBM,20170101,20171231,-466.2,-242.82,-4.66,-2.43,2.23,-21.72,-11.51,10.21
132,Cloud Computing,IBM,20180101,20181231,-2748.87,313.97,-27.49,3.14,30.63,-33.6,-15.75,17.85
133,Cloud Computing,IBM,20190101,20191231,1466.73,1254.61,14.67,12.55,-2.12,-22.37,-20.66,1.71
134,Cloud Computing,IBM,20200101,20201231,-372.33,648.73,-3.72,6.49,10.21,-39.05,-14.16,24.89
135,Cloud Computing,IBM,20210101,20211231,995.16,1157.96,9.95,11.58,1.63,-23.49,-17.16,6.33
136,Cloud Computing,AMZN,20120101,20121231,3435.82,1654.55,34.36,16.55,-17.81,-33.59,-26.56,7.04
137,Cloud Computing,AMZN,20130101,20131231,4672.21,4325.72,46.72,43.26,-3.46,-38.48,-33.25,5.23
138,Cloud Computing,AMZN,20140101,20141231,-2216.68,-3118.0,-22.17,-31.18,-9.01,-30.29,-36.42,-6.13
139,Cloud Computing,AMZN,20150101,20151231,12686.83,3975.48,126.87,39.75,-87.11,-58.62,-31.57,27.05
140,Cloud Computing,AMZN,20160101,20161231,2458.94,1278.85,24.59,12.79,-11.8,-43.48,-25.55,17.93
141,Cloud Computing,AMZN,20170101,20171231,4624.22,2414.27,46.24,24.14,-22.1,-34.13,-22.23,11.9
142,Cloud Computing,AMZN,20180101,20181231,1772.9,3980.13,17.73,39.8,22.07,-38.91,-34.49,4.42
143,Cloud Computing,AMZN,20190101,20191231,1129.16,1465.83,11.29,14.66,3.37,-21.7,-20.77,0.93
144,Cloud Computing,AMZN,20200101,20201231,6820.78,244.55,68.21,2.45,-65.76,-53.72,-23.73,29.99
145,Cloud Computing,AMZN,20210101,20211231,688.61,146.83,6.89,1.47,-5.42,-19.74,-16.41,3.33
146,Cloud Computing,GOOG,20140101,20141231,-661.04,366.91,-6.61,3.67,10.28,-16.67,-13.15,3.53
147,Cloud Computing,GOOG,20150101,20151231,5025.26,3320.83,50.25,33.21,-17.04,-36.31,-26.32,9.99
148,Cloud Computing,GOOG,20160101,20161231,855.16,876.65,8.55,8.77,0.21,-18.22,-15.96,2.27
149,Cloud Computing,GOOG,20170101,20171231,2861.47,774.56,28.61,7.75,-20.87,-26.17,-14.15,12.02
150,Cloud Computing,GOOG,20180101,20181231,-530.95,701.7,-5.31,7.02,12.33,-23.38,-24.73,-1.35
151,Cloud Computing,GOOG,20190101,20191231,2231.27,-246.56,22.31,-2.47,-24.78,-23.5,-12.45,11.05
152,Cloud Computing,GOOG,20200101,20201231,2198.98,-482.21,21.99,-4.82,-26.81,-42.09,-19.81,22.28
153,Cloud Computing,GOOG,20210101,20211231,5619.58,793.84,56.2,7.94,-48.26,-42.44,-15.46,26.98
154,Cloud Computing,CRM,20120101,20121231,5915.12,3495.64,59.15,34.96,-24.19,-39.99,-26.87,13.12
155,Cloud Computing,CRM,20130101,20131231,2958.82,2416.16,29.59,24.16,-5.43,-36.43,-24.56,11.86
156,Cloud Computing,CRM,20140101,20141231,411.51,751.72,4.12,7.52,3.4,-25.45,-29.84,-4.38
157,Cloud Computing,CRM,20150101,20151231,3326.47,1227.49,33.26,12.27,-20.99,-32.82,-20.06,12.76
158,Cloud Computing,CRM,20160101,20161231,-596.28,-542.26,-5.96,-5.42,0.54,-36.04,-25.35,10.69
159,Cloud Computing,CRM,20170101,20171231,3812.69,3100.47,38.13,31.0,-7.12,-31.84,-26.09,5.75
160,Cloud Computing,CRM,20180101,20181231,2452.04,3885.13,24.52,38.85,14.33,-34.41,-30.32,4.09
161,Cloud Computing,CRM,20190101,20191231,1025.21,1636.21,10.25,16.36,6.11,-15.46,-17.39,-1.93
162,Cloud Computing,CRM,20200101,20201231,2383.73,4245.0,23.84,42.45,18.61,-55.71,-41.17,14.54
163,Cloud Computing,CRM,20210101,20211231,1562.86,2536.21,15.63,25.36,9.73,-33.66,-34.65,-0.99
164,Social Media,TWTR,20130101,20131231,4719.72,3614.18,47.2,36.14,-11.06,-46.27,-44.09,2.17
165,Social Media,TWTR,20140101,20141231,-3954.52,-3141.52,-39.55,-31.42,8.13,-53.84,-42.27,11.57
166,Social Media,TWTR,20150101,20151231,-4335.68,-1057.13,-43.36,-10.57,32.79,-58.25,-27.0,31.25
167,Social Media,TWTR,20160101,20161231,-1894.75,3134.09,-18.95,31.34,50.29,-42.64,-37.87,4.77
168,Social Media,TWTR,20170101,20171231,3848.21,6072.51,38.48,60.73,22.24,-43.79,-48.91,-5.12
169,Social Media,TWTR,20180101,20181231,1602.86,-759.61,16.03,-7.6,-23.62,-52.1,-46.47,5.62
170,Social Media,TWTR,20190101,20191231,13.85,1202.78,0.14,12.03,11.89,-36.4,-31.06,5.34
171,Social Media,TWTR,20200101,20201231,6166.58,7693.85,61.67,76.94,15.27,-60.05,-49.1,10.95
172,Social Media,TWTR,20210101,20211231,-587.99,8408.31,-5.88,84.08,89.96,-46.26,-52.99,-6.73
173,Social Media,SNAP,20170101,20171231,-3586.6,1199.1,-35.87,11.99,47.86,-50.81,-32.95,17.87
174,Social Media,SNAP,20180101,20181231,-5928.33,2307.13,-59.28,23.07,82.35,-76.08,-38.49,37.59
175,Social Media,SNAP,20190101,20191231,15437.96,9718.07,154.38,97.18,-57.2,-68.24,-57.23,11.01
176,Social Media,SNAP,20200101,20201231,18612.38,11856.95,186.12,118.57,-67.55,-85.04,-56.47,28.57
177,Social Media,SNAP,20210101,20211231,-784.5,3886.6,-7.84,38.87,46.71,-46.78,-46.86,-0.08
178,Social Media,PINS,20190101,20191231,-3949.52,-617.66,-39.5,-6.18,33.32,-52.29,-31.29,21.0
179,Social Media,PINS,20200101,20201231,23458.38,18648.13,234.58,186.48,-48.1,-85.48,-70.2,15.28
180,Social Media,PINS,20210101,20211231,-4715.8,-1714.91,-47.16,-17.15,30.01,-60.02,-40.51,19.51
181,Social Media,FB,20120101,20121231,-2035.08,-959.0,-20.35,-9.59,10.76,-45.05,-41.83,3.21
182,Social Media,FB,20130101,20131231,8210.22,5358.36,82.1,53.58,-28.52,-60.58,-43.89,16.69
183,Social Media,FB,20140101,20141231,3544.61,-135.33,35.45,-1.35,-36.8,-34.12,-23.29,10.83
184,Social Media,FB,20150101,20151231,3525.63,472.5,35.26,4.73,-30.53,-31.95,-20.78,11.16
185,Social Media,FB,20160101,20161231,1900.88,1898.79,19.01,18.99,-0.02,-30.46,-20.74,9.72
186,Social Media,FB,20170101,20171231,4249.41,2177.58,42.49,21.78,-20.72,-32.24,-24.64,7.6
187,Social Media,FB,20180101,20181231,-2825.91,-1374.47,-28.26,-13.74,14.51,-42.93,-19.88,23.05
188,Social Media,FB,20190101,20191231,4207.17,4868.86,42.07,48.69,6.62,-31.95,-35.01,-3.06
189,Social Media,FB,20200101,20201231,2445.81,899.48,24.46,8.99,-15.46,-53.44,-25.09,28.35
190,Social Media,FB,20210101,20211231,3131.38,1970.37,31.31,19.7,-11.61,-35.05,-21.66,13.39
191,Entertainment,DIS,20120101,20121231,2560.09,382.64,25.6,3.83,-21.77,-27.33,-15.47,11.87
192,Entertainment,DIS,20130101,20131231,5133.74,3661.62,51.34,36.62,-14.72,-31.9,-26.5,5.39
193,Entertainment,DIS,20140101,20141231,2742.92,932.88,27.43,9.33,-18.1,-26.42,-12.89,13.54
194,Entertainment,DIS,20150101,20151231,1417.04,99.56,14.17,1.0,-13.17,-25.3,-13.76,11.54
195,Entertainment,DIS,20160101,20161231,582.72,1376.71,5.83,13.77,7.94,-18.91,-18.96,-0.05
196,Entertainment,DIS,20170101,20171231,163.04,994.1,1.63,9.94,8.31,-16.11,-11.67,4.44
197,Entertainment,DIS,20180101,20181231,59.19,729.94,0.59,7.3,6.71,-17.98,-19.12,-1.14
198,Entertainment,DIS,20190101,20191231,2984.83,2427.99,29.85,24.28,-5.57,-29.61,-24.15,5.45
199,Entertainment,DIS,20200101,20201231,2358.02,1766.03,23.58,17.66,-5.92,-53.06,-31.82,21.25
200,Entertainment,DIS,20210101,20211231,-1230.26,-1111.93,-12.3,-11.12,1.18,-28.65,-23.4,5.25
201,Entertainment,NFLX,20120101,20121231,-1047.29,3469.82,-10.47,34.7,45.17,-58.09,-49.4,8.69
202,Entertainment,NFLX,20130101,20131231,27552.84,6499.18,275.53,64.99,-210.54,-75.1,-47.13,27.97
203,Entertainment,NFLX,20140101,20141231,37.66,1222.14,0.38,12.22,11.84,-35.79,-26.06,9.73
204,Entertainment,NFLX,20150101,20151231,14321.97,13450.22,143.22,134.5,-8.72,-64.92,-60.74,4.18
205,Entertainment,NFLX,20160101,20161231,1250.8,1009.08,12.51,10.09,-2.42,-37.58,-31.4,6.17
206,Entertainment,NFLX,20170101,20171231,4649.25,2402.28,46.49,24.02,-22.47,-35.32,-27.18,8.13
207,Entertainment,NFLX,20180101,20181231,2253.37,7596.53,22.53,75.97,53.43,-50.74,-55.29,-4.55
208,Entertainment,NFLX,20190101,20191231,128.07,664.29,1.28,6.64,5.36,-33.19,-16.93,16.27
209,Entertainment,NFLX,20200101,20201231,5317.41,1403.77,53.17,14.04,-39.14,-46.76,-30.5,16.26
210,Entertainment,NFLX,20210101,20211231,1936.41,2527.67,19.36,25.28,5.91,-30.71,-27.95,2.76
211,Entertainment,FB,20120101,20121231,-2035.08,-959.0,-20.35,-9.59,10.76,-45.05,-41.83,3.21
212,Entertainment,FB,20130101,20131231,8210.22,5358.36,82.1,53.58,-28.52,-60.58,-43.89,16.69
213,Entertainment,FB,20140101,20141231,3544.61,-135.33,35.45,-1.35,-36.8,-34.12,-23.29,10.83
214,Entertainment,FB,20150101,20151231,3525.63,472.5,35.26,4.73,-30.53,-31.95,-20.78,11.16
215,Entertainment,FB,20160101,20161231,1900.88,1898.79,19.01,18.99,-0.02,-30.46,-20.74,9.72
216,Entertainment,FB,20170101,20171231,4249.41,2177.58,42.49,21.78,-20.72,-32.24,-24.64,7.6
217,Entertainment,FB,20180101,20181231,-2825.91,-1374.47,-28.26,-13.74,14.51,-42.93,-19.88,23.05
218,Entertainment,FB,20190101,20191231,4207.17,4868.86,42.07,48.69,6.62,-31.95,-35.01,-3.06
219,Entertainment,FB,20200101,20201231,2445.81,899.48,24.46,8.99,-15.46,-53.44,-25.09,28.35
220,Entertainment,FB,20210101,20211231,3131.38,1970.37,31.31,19.7,-11.61,-35.05,-21.66,13.39
221,Retail,WMT,20120101,20121231,1616.82,1632.42,16.17,16.32,0.16,-26.68,-21.94,4.74
222,Retail,WMT,20130101,20131231,1725.95,1264.22,17.26,12.64,-4.62,-17.57,-13.24,4.33
223,Retail,WMT,20140101,20141231,1376.15,984.19,13.76,9.84,-3.92,-18.8,-12.31,6.49
224,Retail,WMT,20150101,20151231,-3023.86,-3231.56,-30.24,-32.32,-2.08,-36.7,-33.46,3.23
225,Retail,WMT,20160101,20161231,1148.84,-1145.14,11.49,-11.45,-22.94,-20.36,-13.52,6.84
226,Retail,WMT,20170101,20171231,4825.19,3206.18,48.25,32.06,-16.19,-35.97,-25.2,10.76
227,Retail,WMT,20180101,20181231,-706.61,394.2,-7.07,3.94,11.01,-23.97,-17.57,6.4
228,Retail,WMT,20190101,20191231,2719.17,2783.28,27.19,27.83,0.64,-25.83,-25.26,0.57
229,Retail,WMT,20200101,20201231,2609.84,1381.48,26.1,13.81,-12.28,-32.38,-27.92,4.46
230,Retail,WMT,20210101,20211231,-40.13,424.32,-0.4,4.24,4.64,-17.53,-12.34,5.2
231,Retail,COST,20120101,20121231,3200.08,1087.43,32.0,10.87,-21.13,-26.42,-10.94,15.48
232,Retail,COST,20130101,20131231,1910.8,1077.8,19.11,10.78,-8.33,-21.39,-12.48,8.91
233,Retail,COST,20140101,20141231,2462.52,964.92,24.63,9.65,-14.98,-24.83,-15.48,9.35
234,Retail,COST,20150101,20151231,1689.57,624.71,16.9,6.25,-10.65,-21.25,-14.75,6.5
235,Retail,COST,20160101,20161231,678.04,1276.73,6.78,12.77,5.99,-17.32,-19.13,-1.81
236,Retail,COST,20170101,20171231,2161.65,2065.18,21.62,20.65,-0.96,-22.68,-19.46,3.22
237,Retail,COST,20180101,20181231,861.35,1020.67,8.61,10.21,1.59,-27.55,-17.72,9.84
238,Retail,COST,20190101,20191231,4201.54,3066.39,42.02,30.66,-11.35,-32.49,-29.43,3.06
239,Retail,COST,20200101,20201231,2910.3,2572.74,29.1,25.73,-3.38,-29.56,-25.38,4.18
240,Retail,COST,20210101,20211231,5322.98,3628.03,53.23,36.28,-16.95,-45.22,-31.7,13.51
