,Sector,Stock,Range_Start,Range_End,Buy&Hold_Profit,WithModel_Profit,Buy&Hold_CAGR(in %),WithModel_CAGR(in %),CAGR_Performance(in %),Buy&Hold_MDD(in %),WithModel_MDD(in %),MDD_Performance(in %)
0,BlockChain,COIN,20210101,20211231,-1603.28,5431.14,-16.03,54.31,70.34,-42.04,-44.91,-2.86
1,BlockChain,NVDA,20120101,20121231,-1543.03,1763.08,-15.43,17.63,33.06,-29.79,-21.47,8.32
2,BlockChain,NVDA,20130101,20131231,3261.18,4647.11,32.61,46.47,13.86,-27.53,-32.17,-4.64
3,BlockChain,NVDA,20140101,20141231,3133.62,6154.57,31.34,61.55,30.21,-28.47,-39.37,-10.9
4,BlockChain,NVDA,20150101,20151231,6946.15,7428.59,69.46,74.29,4.82,-43.67,-47.06,-3.39
5,BlockChain,NVDA,20160101,20161231,27193.07,20409.73,271.93,204.1,-67.83,-79.48,-71.35,8.13
6,BlockChain,NVDA,20170101,20171231,8780.24,11534.08,87.8,115.34,27.54,-55.94,-56.51,-0.58
7,BlockChain,NVDA,20180101,20181231,-3761.52,2958.32,-37.62,29.58,67.2,-56.23,-30.1,26.14
8,BlockChain,NVDA,20190101,20191231,6319.22,3674.07,63.19,36.74,-26.45,-44.23,-33.78,10.45
9,BlockChain,NVDA,20200101,20201231,11264.37,3058.06,112.64,30.58,-82.06,-66.0,-44.32,21.68
10,BlockChain,NVDA,20210101,20211231,11464.65,12826.81,114.65,128.27,13.62,-63.82,-64.57,-0.74
11,BlockChain,FB,20120101,20121231,-1678.75,5368.56,-16.79,53.69,70.47,-44.98,-42.36,2.62
12,BlockChain,FB,20130101,20131231,7662.53,14447.04,76.63,144.47,67.85,-60.58,-63.68,-3.1
13,BlockChain,FB,20140101,20141231,3892.63,1158.59,38.93,11.59,-27.34,-34.12,-23.81,10.31
14,BlockChain,FB,20150101,20151231,3599.5,2445.11,35.99,24.45,-11.54,-31.95,-27.99,3.96
15,BlockChain,FB,20160101,20161231,1754.55,3255.79,17.55,32.56,15.01,-30.46,-26.96,3.51
16,BlockChain,FB,20170101,20171231,4287.03,3350.37,42.87,33.5,-9.37,-32.24,-27.46,4.77
17,BlockChain,FB,20180101,20181231,-2786.92,2529.04,-27.87,25.29,53.16,-42.93,-31.13,11.8
18,BlockChain,FB,20190101,20191231,4198.2,5197.17,41.98,51.97,9.99,-31.95,-36.48,-4.53
19,BlockChain,FB,20200101,20201231,2371.07,4292.12,23.71,42.92,19.21,-53.44,-39.99,13.46
20,BlockChain,FB,20210101,20211231,3277.75,3981.89,32.78,39.82,7.04,-35.05,-30.83,4.22
21,Airline,BA,20120101,20121231,212.94,1106.42,2.13,11.06,8.93,-12.52,-16.86,-4.35
22,Airline,BA,20130101,20131231,8041.98,2177.51,80.42,21.78,-58.64,-49.12,-28.46,20.66
23,Airline,BA,20140101,20141231,-521.72,2297.37,-5.22,22.97,28.19,-15.67,-18.39,-2.72
24,Airline,BA,20150101,20151231,1306.53,3617.51,13.07,36.18,23.11,-19.46,-30.29,-10.83
25,Airline,BA,20160101,20161231,2270.6,1913.08,22.71,19.13,-3.58,-35.51,-23.66,11.85
26,Airline,BA,20170101,20171231,9043.4,5704.92,90.43,57.05,-33.38,-48.68,-37.44,11.25
27,Airline,BA,20180101,20181231,287.39,1488.38,2.87,14.88,12.01,-23.23,-27.99,-4.76
28,Airline,BA,20190101,20191231,-387.68,4243.5,-3.88,42.44,46.31,-26.89,-32.89,-6.0
29,Airline,BA,20200101,20201231,-3407.7,3530.49,-34.08,35.3,69.38,-71.42,-46.61,24.82
30,Airline,BA,20210101,20211231,-218.56,2867.96,-2.19,28.68,30.87,-31.38,-27.38,4.01
31,Airline,GD,20120101,20121231,2.48,885.55,0.02,8.86,8.83,-15.93,-14.6,1.33
32,Airline,GD,20130101,20131231,3618.33,2856.99,36.18,28.57,-7.61,-33.03,-26.65,6.38
33,Airline,GD,20140101,20141231,4876.75,5271.19,48.77,52.71,3.94,-36.26,-35.58,0.68
34,Airline,GD,20150101,20151231,112.63,1095.72,1.13,10.96,9.83,-14.13,-14.09,0.04
35,Airline,GD,20160101,20161231,3394.11,3937.99,33.94,39.38,5.44,-32.12,-30.85,1.26
36,Airline,GD,20170101,20171231,1758.85,917.27,17.59,9.17,-8.42,-19.36,-10.45,8.91
37,Airline,GD,20180101,20181231,-2227.07,973.48,-22.27,9.73,32.01,-34.64,-15.97,18.66
38,Airline,GD,20190101,20191231,1227.17,2055.15,12.27,20.55,8.28,-18.42,-20.37,-1.95
39,Airline,GD,20200101,20201231,-1582.53,1815.26,-15.83,18.15,33.98,-40.67,-24.73,15.95
40,Airline,GD,20210101,20211231,3993.43,1843.29,39.93,18.43,-21.5,-30.8,-18.06,12.74
41,Airline,LMT,20120101,20121231,1805.74,881.09,18.06,8.81,-9.25,-17.95,-12.39,5.56
42,Airline,LMT,20130101,20131231,6258.1,4039.21,62.58,40.39,-22.19,-44.49,-33.7,10.79
43,Airline,LMT,20140101,20141231,3466.77,4220.74,34.67,42.21,7.54,-28.29,-30.9,-2.61
44,Airline,LMT,20150101,20151231,1550.63,2388.69,15.51,23.89,8.38,-19.08,-22.01,-2.93
45,Airline,LMT,20160101,20161231,1887.79,2810.43,18.88,28.1,9.23,-27.17,-25.23,1.94
46,Airline,LMT,20170101,20171231,2885.81,661.06,28.86,6.61,-22.25,-24.69,-11.57,13.12
47,Airline,LMT,20180101,20181231,-1881.8,1273.97,-18.82,12.74,31.56,-30.22,-18.48,11.74
48,Airline,LMT,20190101,20191231,4811.09,1836.99,48.11,18.37,-29.74,-33.41,-21.8,11.61
49,Airline,LMT,20200101,20201231,-1169.35,1109.18,-11.69,11.09,22.79,-35.02,-26.75,8.27
50,Airline,LMT,20210101,20211231,785.63,3118.63,7.86,31.19,23.33,-18.93,-24.2,-5.26
51,Traveling,UBER,20190101,20191231,-2928.34,-1375.49,-29.28,-13.75,15.53,-44.53,-24.07,20.46
52,Traveling,UBER,20200101,20201231,5620.61,17639.79,56.21,176.4,120.19,-70.76,-64.84,5.92
53,Traveling,UBER,20210101,20211231,-2339.59,2642.78,-23.4,26.43,49.82,-44.27,-26.15,18.11
54,Traveling,ABNB,20200101,20201231,-239.25,564.66,-2.39,5.65,8.04,-11.76,-11.43,0.33
55,Traveling,ABNB,20210101,20211231,1381.94,4513.43,13.82,45.13,31.31,-39.9,-39.13,0.77
56,Traveling,MAR,20120101,20121231,1034.52,2907.28,10.35,29.07,18.73,-20.01,-24.64,-4.64
57,Traveling,MAR,20130101,20131231,2682.5,3313.12,26.82,33.13,6.31,-23.56,-26.57,-3.01
58,Traveling,MAR,20140101,20141231,6191.62,4782.38,61.92,47.82,-14.09,-40.41,-33.01,7.4
59,Traveling,MAR,20150101,20151231,-1278.42,800.18,-12.78,8.0,20.79,-22.76,-15.61,7.16
60,Traveling,MAR,20160101,20161231,3400.99,3262.33,34.01,32.62,-1.39,-33.89,-29.56,4.33
61,Traveling,MAR,20170101,20171231,6748.89,4735.71,67.49,47.36,-20.13,-39.82,-33.28,6.54
62,Traveling,MAR,20180101,20181231,-2041.23,-3.44,-20.41,-0.03,20.38,-30.56,-13.86,16.7
63,Traveling,MAR,20190101,20191231,4154.94,6238.11,41.55,62.38,20.83,-30.94,-38.63,-7.69
64,Traveling,MAR,20200101,20201231,-1047.39,6993.33,-10.47,69.93,80.41,-58.97,-47.92,11.05
65,Traveling,MAR,20210101,20211231,2877.89,5534.95,28.78,55.35,26.57,-30.75,-36.35,-5.6
66,Traveling,BKNG,20120101,20121231,2478.17,8230.26,24.78,82.3,57.52,-38.38,-47.9,-9.52
67,Traveling,BKNG,20130101,20131231,7489.53,5350.28,74.9,53.5,-21.39,-45.37,-37.52,7.85
68,Traveling,BKNG,20140101,20141231,-48.47,3100.53,-0.48,31.01,31.49,-24.85,-27.44,-2.59
69,Traveling,BKNG,20150101,20151231,2073.26,5733.93,20.73,57.34,36.61,-32.41,-40.8,-8.4
70,Traveling,BKNG,20160101,20161231,2728.71,1957.33,27.29,19.57,-7.71,-39.51,-20.07,19.44
71,Traveling,BKNG,20170101,20171231,1394.78,5153.58,13.95,51.54,37.59,-25.07,-34.5,-9.43
72,Traveling,BKNG,20180101,20181231,-629.84,4329.21,-6.3,43.29,49.59,-26.65,-30.86,-4.21
73,Traveling,BKNG,20190101,20191231,2434.14,2746.89,24.34,27.47,3.13,-20.86,-23.06,-2.21
74,Traveling,BKNG,20200101,20201231,434.62,6411.64,4.35,64.12,59.77,-46.96,-48.94,-1.99
75,Traveling,BKNG,20210101,20211231,610.69,5057.95,6.11,50.58,44.47,-26.69,-35.16,-8.47
76,Semiconductors,INTC,20120101,20121231,-1748.8,-362.87,-17.49,-3.63,13.86,-32.01,-14.43,17.58
77,Semiconductors,INTC,20130101,20131231,2413.42,3027.02,24.13,30.27,6.14,-23.27,-24.93,-1.66
78,Semiconductors,INTC,20140101,20141231,4805.78,7144.78,48.06,71.45,23.39,-38.67,-42.96,-4.29
79,Semiconductors,INTC,20150101,20151231,-282.2,1481.14,-2.82,14.81,17.63,-30.26,-27.76,2.5
80,Semiconductors,INTC,20160101,20161231,1591.25,1633.01,15.91,16.33,0.42,-28.42,-18.21,10.2
81,Semiconductors,INTC,20170101,20171231,3003.56,4382.01,30.04,43.82,13.78,-30.98,-35.33,-4.35
82,Semiconductors,INTC,20180101,20181231,1131.66,2085.88,11.32,20.86,9.54,-25.86,-21.55,4.31
83,Semiconductors,INTC,20190101,20191231,2791.88,4604.48,27.92,46.04,18.13,-28.63,-33.63,-5.0
84,Semiconductors,INTC,20200101,20201231,-1610.37,3391.54,-16.1,33.92,50.02,-33.95,-26.99,6.95
85,Semiconductors,INTC,20210101,20211231,250.32,961.57,2.5,9.62,7.11,-28.58,-21.48,7.1
86,Semiconductors,NVDA,20120101,20121231,-1543.03,1763.08,-15.43,17.63,33.06,-29.79,-21.47,8.32
87,Semiconductors,NVDA,20130101,20131231,3261.18,4647.11,32.61,46.47,13.86,-27.53,-32.17,-4.64
88,Semiconductors,NVDA,20140101,20141231,3133.62,6154.57,31.34,61.55,30.21,-28.47,-39.37,-10.9
89,Semiconductors,NVDA,20150101,20151231,6946.15,7428.59,69.46,74.29,4.82,-43.67,-47.06,-3.39
90,Semiconductors,NVDA,20160101,20161231,27193.07,20409.73,271.93,204.1,-67.83,-79.48,-71.35,8.13
91,Semiconductors,NVDA,20170101,20171231,8780.24,11534.08,87.8,115.34,27.54,-55.94,-56.51,-0.58
92,Semiconductors,NVDA,20180101,20181231,-3761.52,2958.32,-37.62,29.58,67.2,-56.23,-30.1,26.14
93,Semiconductors,NVDA,20190101,20191231,6319.22,3674.07,63.19,36.74,-26.45,-44.23,-33.78,10.45
94,Semiconductors,NVDA,20200101,20201231,11264.37,3058.06,112.64,30.58,-82.06,-66.0,-44.32,21.68
95,Semiconductors,NVDA,20210101,20211231,11464.65,12826.81,114.65,128.27,13.62,-63.82,-64.57,-0.74
96,Semiconductors,QCOM,20120101,20121231,1022.21,3703.29,10.22,37.03,26.81,-21.46,-31.11,-9.65
97,Semiconductors,QCOM,20130101,20131231,1475.78,846.84,14.76,8.47,-6.29,-20.77,-14.9,5.87
98,Semiconductors,QCOM,20140101,20141231,347.28,169.83,3.47,1.7,-1.77,-15.38,-10.89,4.49
99,Semiconductors,QCOM,20150101,20151231,-3035.5,1199.34,-30.35,11.99,42.35,-34.25,-16.9,17.36
100,Semiconductors,QCOM,20160101,20161231,4748.61,5615.94,47.49,56.16,8.67,-41.57,-38.35,3.23
101,Semiconductors,QCOM,20170101,20171231,167.5,4603.56,1.68,46.04,44.36,-27.28,-36.24,-8.96
102,Semiconductors,QCOM,20180101,20181231,-932.92,4194.92,-9.33,41.95,51.28,-35.56,-37.94,-2.37
103,Semiconductors,QCOM,20190101,20191231,6215.6,12868.71,62.16,128.69,66.53,-47.97,-56.96,-8.99
104,Semiconductors,QCOM,20200101,20201231,6975.31,2938.13,69.75,29.38,-40.37,-62.13,-43.59,18.54
105,Semiconductors,QCOM,20210101,20211231,1904.72,1421.58,19.05,14.22,-4.83,-35.07,-34.19,0.88
106,Semiconductors,MU,20120101,20121231,-1599.73,7829.26,-16.0,78.29,94.29,-42.67,-49.13,-6.46
107,Semiconductors,MU,20130101,20131231,19071.69,14930.78,190.72,149.31,-41.41,-68.23,-60.92,7.31
108,Semiconductors,MU,20140101,20141231,5158.41,7594.99,51.58,75.95,24.37,-41.03,-46.6,-5.57
109,Semiconductors,MU,20150101,20151231,-5635.27,1528.52,-56.35,15.29,71.64,-57.64,-34.96,22.68
110,Semiconductors,MU,20160101,20161231,7555.08,6480.63,75.55,64.81,-10.74,-58.93,-47.63,11.29
111,Semiconductors,MU,20170101,20171231,8473.15,10160.04,84.73,101.6,16.87,-56.87,-54.85,2.02
112,Semiconductors,MU,20180101,20181231,-2376.35,6153.19,-23.76,61.53,85.3,-53.94,-48.16,5.78
113,Semiconductors,MU,20190101,20191231,4988.58,6270.88,49.89,62.71,12.82,-41.71,-41.5,0.21
114,Semiconductors,MU,20200101,20201231,2581.01,6289.54,25.81,62.9,37.09,-53.82,-44.67,9.15
115,Semiconductors,MU,20210101,20211231,1883.14,5873.16,18.83,58.73,39.9,-30.59,-37.45,-6.86
116,Semiconductors,AMD,20120101,20121231,-5968.01,366.79,-59.68,3.67,63.35,-77.5,-38.27,39.23
117,Semiconductors,AMD,20130101,20131231,4378.7,6574.13,43.79,65.74,21.95,-48.66,-47.6,1.06
118,Semiconductors,AMD,20140101,20141231,-3547.35,4391.62,-35.47,43.92,79.39,-47.64,-34.33,13.31
119,Semiconductors,AMD,20150101,20151231,1329.9,14027.37,13.3,140.27,126.97,-49.53,-60.07,-10.54
120,Semiconductors,AMD,20160101,20161231,38720.2,27855.46,387.2,278.55,-108.65,-85.26,-78.21,7.05
121,Semiconductors,AMD,20170101,20171231,-724.13,10267.62,-7.24,102.68,109.92,-38.25,-53.93,-15.68
122,Semiconductors,AMD,20180101,20181231,5595.68,20045.25,55.96,200.45,144.5,-72.63,-75.33,-2.69
123,Semiconductors,AMD,20190101,20191231,12776.56,9552.19,127.77,95.52,-32.24,-58.57,-54.77,3.8
124,Semiconductors,AMD,20200101,20201231,8648.7,7057.86,86.49,70.58,-15.91,-59.94,-47.01,12.93
125,Semiconductors,AMD,20210101,20211231,4921.61,6840.11,49.22,68.4,19.18,-55.19,-54.27,0.93
126,Cloud Computing,IBM,20120101,20121231,619.01,2578.37,6.19,25.78,19.59,-16.06,-22.24,-6.18
127,Cloud Computing,IBM,20130101,20131231,-132.68,1981.45,-1.33,19.81,21.14,-18.74,-17.37,1.37
128,Cloud Computing,IBM,20140101,20141231,-1278.53,684.0,-12.79,6.84,19.63,-22.07,-13.73,8.34
129,Cloud Computing,IBM,20150101,20151231,-964.6,-797.74,-9.65,-7.98,1.67,-22.89,-17.4,5.49
130,Cloud Computing,IBM,20160101,20161231,2897.81,3146.19,28.98,31.46,2.48,-32.47,-26.85,5.62
131,Cloud Computing,IBM,20170101,20171231,-358.36,947.82,-3.58,9.48,13.06,-21.72,-11.54,10.18
132,Cloud Computing,IBM,20180101,20181231,-2725.23,-662.06,-27.25,-6.62,20.63,-33.6,-13.12,20.48
133,Cloud Computing,IBM,20190101,20191231,1549.94,2527.06,15.5,25.27,9.77,-22.37,-27.5,-5.13
134,Cloud Computing,IBM,20200101,20201231,-457.75,2127.09,-4.58,21.27,25.85,-39.05,-22.41,16.64
135,Cloud Computing,IBM,20210101,20211231,893.74,2455.06,8.94,24.55,15.61,-23.49,-21.54,1.95
136,Cloud Computing,AMZN,20120101,20121231,3528.81,3176.24,35.29,31.76,-3.53,-33.59,-37.33,-3.74
137,Cloud Computing,AMZN,20130101,20131231,4658.51,5230.28,46.59,52.3,5.72,-38.48,-37.17,1.31
138,Cloud Computing,AMZN,20140101,20141231,-2188.35,-897.36,-21.88,-8.97,12.91,-30.29,-21.72,8.58
139,Cloud Computing,AMZN,20150101,20151231,12803.04,7764.7,128.03,77.65,-50.38,-58.62,-44.75,13.87
140,Cloud Computing,AMZN,20160101,20161231,2113.61,3344.58,21.14,33.45,12.31,-43.48,-31.65,11.83
141,Cloud Computing,AMZN,20170101,20171231,4659.52,3279.95,46.6,32.8,-13.8,-34.13,-27.22,6.91
142,Cloud Computing,AMZN,20180101,20181231,2120.22,6516.24,21.2,65.16,43.96,-38.91,-42.41,-3.51
143,Cloud Computing,AMZN,20190101,20191231,1201.02,1793.22,12.01,17.93,5.92,-21.7,-23.69,-1.99
144,Cloud Computing,AMZN,20200101,20201231,6843.39,5350.42,68.43,53.5,-14.93,-53.72,-42.51,11.21
145,Cloud Computing,AMZN,20210101,20211231,772.68,2824.45,7.73,28.24,20.52,-19.74,-30.89,-11.15
146,Cloud Computing,GOOG,20140101,20141231,-742.68,117.8,-7.43,1.18,8.6,-16.67,-15.39,1.29
147,Cloud Computing,GOOG,20150101,20151231,5486.25,3685.38,54.86,36.85,-18.01,-36.31,-30.34,5.97
148,Cloud Computing,GOOG,20160101,20161231,789.22,1343.67,7.89,13.44,5.54,-18.22,-19.1,-0.88
149,Cloud Computing,GOOG,20170101,20171231,2895.81,3694.35,28.96,36.94,7.99,-26.17,-27.97,-1.8
150,Cloud Computing,GOOG,20180101,20181231,-420.2,2993.26,-4.2,29.93,34.13,-23.38,-34.54,-11.16
151,Cloud Computing,GOOG,20190101,20191231,2357.25,2035.42,23.57,20.35,-3.22,-23.5,-21.72,1.78
152,Cloud Computing,GOOG,20200101,20201231,2150.02,2465.62,21.5,24.66,3.16,-42.09,-29.97,12.12
153,Cloud Computing,GOOG,20210101,20211231,5780.42,3342.66,57.8,33.43,-24.38,-42.44,-29.33,13.12
154,Cloud Computing,CRM,20120101,20121231,5521.96,6178.96,55.22,61.79,6.57,-39.64,-40.5,-0.87
155,Cloud Computing,CRM,20130101,20131231,2764.71,6092.88,27.65,60.93,33.28,-36.43,-38.75,-2.32
156,Cloud Computing,CRM,20140101,20141231,500.15,1302.79,5.0,13.03,8.03,-25.45,-25.24,0.21
157,Cloud Computing,CRM,20150101,20151231,3507.34,2466.84,35.07,24.67,-10.41,-32.82,-24.22,8.6
158,Cloud Computing,CRM,20160101,20161231,-627.34,867.46,-6.27,8.67,14.95,-36.04,-23.41,12.64
159,Cloud Computing,CRM,20170101,20171231,3792.58,3889.53,37.93,38.9,0.97,-31.71,-28.94,2.76
160,Cloud Computing,CRM,20180101,20181231,2481.63,6222.85,24.82,62.23,37.41,-34.41,-45.93,-11.52
161,Cloud Computing,CRM,20190101,20191231,1255.67,2737.69,12.56,27.38,14.82,-15.46,-22.86,-7.4
162,Cloud Computing,CRM,20200101,20201231,2328.7,5019.63,23.29,50.2,26.91,-55.71,-43.99,11.73
163,Cloud Computing,CRM,20210101,20211231,1636.25,5595.99,16.36,55.96,39.6,-33.66,-37.48,-3.82
164,Social Media,TWTR,20130101,20131231,3759.22,3705.09,37.59,37.05,-0.54,-46.27,-41.28,4.99
165,Social Media,TWTR,20140101,20141231,-3743.5,2086.94,-37.44,20.87,58.3,-53.84,-46.55,7.29
166,Social Media,TWTR,20150101,20151231,-4496.27,-1499.45,-44.96,-14.99,29.97,-58.25,-31.92,26.34
167,Social Media,TWTR,20160101,20161231,-1795.68,9019.41,-17.96,90.19,108.15,-42.64,-51.69,-9.05
168,Social Media,TWTR,20170101,20171231,3890.33,12882.37,38.9,128.82,89.92,-43.79,-63.92,-20.13
169,Social Media,TWTR,20180101,20181231,1908.61,10219.51,19.09,102.2,83.11,-52.1,-62.75,-10.65
170,Social Media,TWTR,20190101,20191231,-373.44,1454.23,-3.73,14.54,18.28,-36.4,-28.85,7.55
171,Social Media,TWTR,20200101,20201231,6494.53,10425.13,64.95,104.25,39.31,-60.05,-50.98,9.07
172,Social Media,TWTR,20210101,20211231,-868.03,9788.55,-8.68,97.89,106.57,-46.26,-54.84,-8.58
173,Social Media,SNAP,20170101,20171231,-3643.03,2789.36,-36.43,27.89,64.32,-50.81,-38.98,11.83
174,Social Media,SNAP,20180101,20181231,-5905.09,1637.97,-59.05,16.38,75.43,-76.08,-40.22,35.87
175,Social Media,SNAP,20190101,20191231,14759.29,15769.32,147.59,157.69,10.1,-68.24,-62.93,5.31
176,Social Media,SNAP,20200101,20201231,17984.61,24052.67,179.85,240.53,60.68,-85.04,-72.11,12.93
177,Social Media,SNAP,20210101,20211231,-1348.02,7213.31,-13.48,72.13,85.61,-46.78,-56.37,-9.59
178,Social Media,PINS,20190101,20191231,-4132.74,-2157.96,-41.33,-21.58,19.75,-52.29,-32.23,20.06
179,Social Media,PINS,20200101,20201231,24206.29,20539.31,242.06,205.39,-36.67,-85.48,-72.71,12.77
180,Social Media,PINS,20210101,20211231,-4732.78,664.78,-47.33,6.65,53.98,-60.02,-45.88,14.14
181,Social Media,FB,20120101,20121231,-1678.75,5368.56,-16.79,53.69,70.47,-44.98,-42.36,2.62
182,Social Media,FB,20130101,20131231,7662.53,14447.04,76.63,144.47,67.85,-60.58,-63.68,-3.1
183,Social Media,FB,20140101,20141231,3892.63,1158.59,38.93,11.59,-27.34,-34.12,-23.81,10.31
184,Social Media,FB,20150101,20151231,3599.5,2445.11,35.99,24.45,-11.54,-31.95,-27.99,3.96
185,Social Media,FB,20160101,20161231,1754.55,3255.79,17.55,32.56,15.01,-30.46,-26.96,3.51
186,Social Media,FB,20170101,20171231,4287.03,3350.37,42.87,33.5,-9.37,-32.24,-27.46,4.77
187,Social Media,FB,20180101,20181231,-2786.92,2529.04,-27.87,25.29,53.16,-42.93,-31.13,11.8
188,Social Media,FB,20190101,20191231,4198.2,5197.17,41.98,51.97,9.99,-31.95,-36.48,-4.53
189,Social Media,FB,20200101,20201231,2371.07,4292.12,23.71,42.92,19.21,-53.44,-39.99,13.46
190,Social Media,FB,20210101,20211231,3277.75,3981.89,32.78,39.82,7.04,-35.05,-30.83,4.22
191,Entertainment,DIS,20120101,20121231,2604.56,1690.43,26.05,16.9,-9.14,-27.33,-17.01,10.33
192,Entertainment,DIS,20130101,20131231,5169.5,4398.44,51.7,43.98,-7.71,-31.9,-27.86,4.03
193,Entertainment,DIS,20140101,20141231,2812.53,2468.9,28.13,24.69,-3.44,-26.42,-20.9,5.53
194,Entertainment,DIS,20150101,20151231,1337.45,2655.93,13.37,26.56,13.18,-25.3,-27.71,-2.41
195,Entertainment,DIS,20160101,20161231,502.88,2084.63,5.03,20.85,15.82,-18.91,-22.74,-3.83
196,Entertainment,DIS,20170101,20171231,104.45,1521.27,1.04,15.21,14.17,-16.11,-16.41,-0.3
197,Entertainment,DIS,20180101,20181231,75.01,2037.58,0.75,20.38,19.63,-17.98,-22.16,-4.18
198,Entertainment,DIS,20190101,20191231,2967.72,4922.5,29.68,49.23,19.55,-29.61,-35.43,-5.82
199,Entertainment,DIS,20200101,20201231,2438.3,4981.16,24.38,49.81,25.43,-53.06,-41.69,11.38
200,Entertainment,DIS,20210101,20211231,-1205.04,-14.41,-12.05,-0.14,11.91,-28.65,-19.02,9.62
